"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.968,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,3.9,0.0,3.9,36.7,0.0,10.6,0.0,15.0,18.9,12.2,8.9,8.3,0.0,19.5,0.0,26.1,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,23.9,15.0,0.0,36.7,0.0,0.0
31.968,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0
31.968,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.992,0.000,0.199,0.625,0.000,0.166,0.000,0.399,0.491,0.099,0.333,0.243,0.000,0.413,0.000,0.989,0.000,0.000,0.000,0.988,0.000,0.000,0.000,0.000,0.588,0.398,0.000,0.987,0.000,0.000
32.969,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,34.5,0.0,0.0,39.5,0.0,0.0,0.0,0.0,46.7,0.0,41.7,0.0,0.0,9.5,0.0,12.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,29.5,0.0,0.0,46.1,0.0,7.2
32.969,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
32.969,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.825,0.000,0.000,0.174,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.910,0.012,0.077
33.980,3.000,"TOTAL_DISTANCE_IN_ZONE",17.2,0.0,10.0,15.6,0.0,28.4,8.9,0.0,36.1,0.0,28.9,0.0,18.3,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,41.1,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,56.7,0.0
33.980,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
33.981,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.738,0.000,0.105,0.166,0.000,0.705,0.304,0.000,0.737,0.000,0.273,0.000,1.010,0.000,0.000,0.000,0.000,1.010,0.000,0.000,0.000,1.010,0.000,0.000,0.000,0.000,1.010,0.000,0.000,0.000,1.010,0.000
34.981,4.000,"TOTAL_DISTANCE_IN_ZONE",28.4,0.0,0.0,0.0,0.0,0.0,45.6,0.0,26.7,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,35.6,0.0,0.0,5.6,0.0,26.1,16.7,0.0,0.0,53.9,0.0
