"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.978,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.2,0.0,0.0,12.2,21.2,0.0,6.7,0.0,76.3,76.3,0.0,29.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.9,0.0,8.9,13.4,27.8,8.9,0.0,5.0,31.7,8.9,0.0,3.9
31.979,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1
31.979,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.980,0.000,0.000,0.532,0.247,0.000,0.199,0.000,0.879,0.099,0.000,0.978,0.000,0.000,0.000,0.000,0.978,0.000,0.000,0.299,0.000,0.345,0.333,0.578,0.366,0.000,0.033,0.765,0.111,0.000,0.099
32.979,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,26.2,0.0,0.0,0.0,33.4,0.0,0.0,0.0,150.9,156.5,0.0,8.4,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,28.4,0.0,25.6,0.0,0.0,0.0,0.0,42.9,0.0,0.0
32.980,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
32.980,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.467,0.532,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
33.981,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,44.0,0.0,0.0,0.0,29.0,0.0,0.0,49.0,52.3,0.0,0.0,22.3,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,23.4,0.0,35.1,30.1,0.0,0.0,0.0,31.2,0.0,0.0
33.981,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
33.981,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.982,0.018,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.453,0.479,0.000,0.066,0.000,1.000,0.000,0.000
34.982,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,16.7,0.0,0.0,21.2,31.2,0.0,9.5,8.9,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,31.7,0.0,0.0,32.3,0.0,0.0,0.0,28.4,0.0,0.0
34.982,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
34.982,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.350,0.483,0.000,0.166,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
35.983,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,4.5,0.0,0.0,33.4,0.0,0.0,0.0,38.4,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,12.2,0.0,20.6,0.0,0.0,4.5,0.0,0.0,47.3,5.0,5.0,46.2,16.1,0.0,5.6
35.983,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,1,1,1,1,1,0,1
35.983,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.266,0.066,0.666,0.000,0.000,1.000,0.000,0.000,0.817,0.082,0.100,0.749,0.217,0.000,0.033
36.984,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,25.6,0.0,0.0,36.2,0.0,0.0,0.0,61.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,45.7,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,37.3,0.0,18.9,0.0,0.0,0.0
36.984,6.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
36.984,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.214,0.785,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
37.984,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.8,0.0,0.0,30.6,0.0,40.6,3.9,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,16.7,0.0,39.5,17.8,0.0,4.5
