"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.949,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,13.4,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,29.0,5.6,20.6,0.0,0.0,12.8,0.0,43.4,0.0,0.0,39.5,18.9,0.0,3.9
31.949,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1
31.949,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.980,0.000,0.000,0.000,0.979,0.000,0.000,0.000,0.979,0.000,0.000,0.978,0.000,0.000,0.000,0.000,0.000,0.744,0.233,0.466,0.000,0.000,0.510,0.000,0.976,0.000,0.000,0.633,0.276,0.000,0.066
32.950,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0,25.6,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,22.3,0.0,3.9,0.0,47.3,9.5,5.6,0.0,23.9,0.0,0.0
32.950,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0
32.950,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.912,0.000,0.088,0.000,0.755,0.178,0.066,0.000,1.000,0.000,0.000
33.951,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,4.5,29.5,5.6,0.0,29.5,0.0,0.0,4.5,0.0,24.5,9.5,0.0,4.5,43.4,9.5,0.0,18.4,0.0,0.0,0.0,0.0,47.9,0.0,0.0,30.1,0.0,0.0
33.951,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
33.951,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.018,0.814,0.166,0.000,1.000,0.000,0.000,0.086,0.000,0.747,0.166,0.000,0.146,0.653,0.199,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
34.951,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,7.8,0.0,0.0,0.0,0.0,21.2,0.0,0.0,38.4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,42.3,36.7,10.0,0.0,7.8,20.0,8.4
34.952,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1
34.952,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.513,0.319,0.166,0.000,0.320,0.513,0.166
35.952,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.0,0.0,24.5,0.0,0.0,0.0,0.0,28.4,0.0,0.0,30.1,0.0,0.0,0.0,60.1,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.2,0.0
35.953,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
