"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.940,1.000,"TOTAL_DISTANCE_IN_ZONE",17.8,0.0,0.0,0.0,0.0,0.0,22.8,0.0,21.7,0.0,0.0,0.0,0.0,0.0,23.4,0.0,15.0,11.7,0.0,9.5,12.8,32.3,0.0,4.5,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
31.940,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0
31.940,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.000,0.000,0.979,0.000,0.979,0.000,0.000,0.000,0.000,0.000,0.978,0.000,0.445,0.240,0.000,0.292,0.240,0.644,0.000,0.092,0.000,0.000,0.000,0.977,0.976,0.000,0.000,0.000
32.941,2.000,"TOTAL_DISTANCE_IN_ZONE",23.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.2,0.0,0.0,8.4,0.0,0.0,35.6,0.0,17.3,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,3.9,28.4,0.0,0.0,0.0
32.941,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
32.941,2.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.720,0.046,0.000,0.233,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000
33.942,3.000,"TOTAL_DISTANCE_IN_ZONE",32.3,0.0,0.0,0.0,0.0,0.0,42.3,9.5,0.0,41.8,0.0,0.0,4.5,0.0,18.9,13.9,17.8,0.0,0.0,9.5,0.0,27.3,0.0,4.5,3.9,0.0,0.0,0.0,36.2,0.0,0.0,0.0
33.942,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
33.942,3.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.081,0.785,0.133,0.000,1.000,0.000,0.000,0.080,0.000,0.486,0.433,0.753,0.000,0.000,0.246,0.000,0.653,0.000,0.346,0.145,0.000,0.000,0.854,1.000,0.000,0.000,0.000
34.943,4.000,"TOTAL_DISTANCE_IN_ZONE",3.9,0.0,0.0,0.0,0.0,52.3,0.0,0.0,0.0,13.9,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,27.8,3.9,20.6,0.0,0.0,3.9,7.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0
34.943,4.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
34.943,4.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.848,0.152,0.980,0.000,0.000,0.019,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
