"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.953,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,50.0,0.0,0.0,0.0,25.6,0.0,0.0,10.0,4.4,0.0,12.2,0.0,18.9,0.0,0.0,0.0,0.0,26.1,0.0,21.1,0.0,0.0,0.0
31.953,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
31.953,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.000,0.000,0.966,0.013,0.000,0.979,0.000,0.000,0.000,0.978,0.000,0.000,0.212,0.299,0.000,0.466,0.000,0.977,0.000,0.000,0.000,0.000,0.977,0.000,0.976,0.000,0.000,0.000
32.954,2.000,"TOTAL_DISTANCE_IN_ZONE",17.8,0.0,0.0,0.0,0.0,0.0,0.0,3.9,40.0,22.8,0.0,6.1,0.0,45.6,30.6,5.0,34.5,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,13.3,12.2,28.4,0.0,0.0,0.0
32.954,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
32.954,2.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.680,0.252,0.000,0.066,0.000,0.453,0.480,0.066,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.455,0.545,0.988,0.000,0.000,0.011
33.955,3.000,"TOTAL_DISTANCE_IN_ZONE",20.6,0.0,0.0,9.5,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,42.3,0.0,33.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,25.6,0.0,0.0,0.0,0.0,13.9,0.0,12.2
33.955,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
33.955,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.684,0.000,0.000,0.316,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.946,0.000,0.000,0.053,0.000,0.545,0.000,0.454
34.956,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,38.9,0.0,0.0,0.0,17.8,0.0,26.7,3.9,13.3,0.0,17.8,9.5,0.0,25.6,0.0,0.0,19.5,0.0,0.0,0.0,0.0,22.2,0.0,0.0
