"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.957,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,22.2,0.0,0.0,50.0,0.0,0.0,0.0,7.2,61.2,0.0,0.0,17.8,0.0,0.0,32.2,0.0,13.9,8.9,0.0,13.9,0.0,0.0,36.1,0.0,0.0,0.0,39.5,0.0,0.0,0.0
31.958,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
31.958,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.980,0.000,0.000,0.979,0.000,0.000,0.000,0.078,0.900,0.000,0.000,0.978,0.000,0.000,0.566,0.000,0.311,0.100,0.000,0.978,0.000,0.000,0.977,0.000,0.000,0.000,0.976,0.000,0.000,0.000
32.958,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,16.7,0.0,0.0,8.9,0.0,0.0,0.0,43.9,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,27.8,0.0,0.0,41.7,0.0,0.0,10.0,0.0,0.0,0.0,29.5,10.6,0.0,10.0
32.959,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
32.959,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.689,0.210,0.000,0.099
33.959,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,19.5,0.0,0.0,21.1,0.0,0.0,0.0,35.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0
33.960,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0
33.960,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.866,0.000,0.133,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
34.960,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,36.7,0.0,0.0,12.8,0.0,0.0,0.0,30.0,5.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,36.1,0.0,0.0,20.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,41.7,0.0,5.0
