"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.928,1.000,"TOTAL_DISTANCE_IN_ZONE",33.4,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,3.9,0.0,12.8,0.0,0.0,4.5,49.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,18.9,0.0,0.0,28.4,0.0,0.0,0.0
31.928,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31.928,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.979,0.000,0.000,0.000,0.000,0.000,0.979,0.000,0.833,0.078,0.000,0.066,0.978,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.976,0.000,0.000,0.000
32.929,2.000,"TOTAL_DISTANCE_IN_ZONE",18.9,0.0,33.4,11.7,17.8,0.0,4.5,8.4,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,10.0,30.1,0.0,0.0,18.4,0.0,29.5,5.0,0.0,13.9,0.0,9.5,16.7,0.0,13.9,10.0
32.929,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
32.929,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.394,0.000,0.447,0.157,0.553,0.000,0.280,0.166,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.187,0.778,0.000,0.033,0.288,0.000,0.602,0.108,0.000,0.689,0.000,0.311,0.456,0.000,0.377,0.166
33.930,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,15.6,0.0,0.0,0.0,39.5,0.0,0.0,0.0,27.8,0.0,0.0,46.2,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,34.5,3.9,0.0,0.0,25.1,0.0
33.930,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
33.930,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.812,0.187,0.000,0.000,1.000,0.000
34.931,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,43.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,23.4,0.0,0.0,26.2,8.9,8.9,7.8,35.6,0.0,0.0,3.9,0.0,33.4,8.4,0.0,0.0,7.8,0.0,0.0,0.0,36.7,11.7
34.931,4.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
34.931,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.585,0.181,0.233,0.247,0.719,0.000,0.033,0.313,0.000,0.419,0.266,0.000,0.000,1.000,0.000,0.000,0.000,0.820,0.179
