track,frame_idx,instance.score,head.x,head.y,head.score,tailbase.x,tailbase.y,tailbase.score
,0,0.7877352237701416,197.71124267578125,37.93202590942383,0.26278844475746155,184.04702758789062,38.162723541259766,0.5249467492103577
,1,0.7910727858543396,196.4681854248047,35.936710357666016,0.4146714210510254,182.1308135986328,41.813270568847656,0.3764013648033142
,2,0.9734150171279907,197.9271697998047,37.70039749145508,0.40210697054862976,184.0900115966797,37.74789810180664,0.5713080167770386
,3,0.5363669395446777,,,0.0,185.84251403808594,34.03823471069336,0.36462974548339844
,4,0.37712088227272034,,,0.0,190.03831481933594,34.139007568359375,0.366430401802063
,5,1.551324486732483,114.03297424316406,69.88705444335938,0.863349437713623,137.86158752441406,52.11148452758789,0.6879750490188599
,6,1.335972547531128,57.919403076171875,41.76490020751953,0.5414506793022156,80.0182113647461,54.088321685791016,0.7945218682289124
,7,1.2856743335723877,15.895418167114258,31.731334686279297,0.54278564453125,42.07616424560547,34.14060974121094,0.7428887486457825
,8,1.3951301574707031,22.221729278564453,23.602310180664062,0.6435374617576599,40.176387786865234,39.954593658447266,0.7515926361083984
,9,0.8877015113830566,29.7287654876709,15.952445030212402,0.3747803568840027,26.038753509521484,39.82392120361328,0.512921154499054
,10,1.2242217063903809,27.54134178161621,17.461759567260742,0.39434176683425903,39.82944107055664,36.055908203125,0.8298799395561218
,11,1.5314511060714722,14.113917350769043,34.00338363647461,0.7878404855728149,41.951595306396484,33.85990524291992,0.7436106204986572
,12,0.9604316353797913,15.923309326171875,27.93112564086914,0.3086392879486084,39.92958068847656,33.86182403564453,0.6517923474311829
,13,1.144993782043457,18.1656494140625,23.667224884033203,0.49434012174606323,33.793983459472656,45.89617156982422,0.650653600692749
,14,1.1449089050292969,52.253746032714844,33.9390983581543,0.5292518138885498,35.9808235168457,32.014556884765625,0.6156571507453918
,15,0.656215488910675,,,0.0,62.01420974731445,52.18417739868164,0.578457772731781
,16,0.7995953559875488,,,0.0,34.24363708496094,41.99012756347656,0.6206406950950623
,17,1.0587517023086548,24.09522247314453,17.701412200927734,0.26767852902412415,41.815914154052734,36.05570602416992,0.791073203086853
,18,0.9809926748275757,13.500495910644531,39.80794143676758,0.5921295285224915,33.924705505371094,30.13936424255371,0.38886311650276184
,19,0.5634774565696716,,,0.0,25.990585327148438,42.098907470703125,0.5243365168571472
,20,1.0806174278259277,58.2039909362793,61.731201171875,0.4431556463241577,44.21921157836914,40.11002731323242,0.6374618411064148
,21,1.7008886337280273,102.12899017333984,85.8743667602539,0.831904411315918,80.07817077636719,66.09677124023438,0.8689841628074646
,22,1.401444911956787,114.25591278076172,111.83899688720703,0.7759084105491638,107.82714080810547,79.769775390625,0.6255365610122681
,23,1.5330979824066162,107.9954833984375,162.0913543701172,0.789794385433197,111.86910247802734,131.89683532714844,0.7433035373687744
,24,1.6312319040298462,93.70088195800781,171.94808959960938,0.8791423439979553,112.16634368896484,147.8236541748047,0.7520895600318909
,25,1.3324506282806396,119.88875579833984,167.81301879882812,0.8271283507347107,98.01117706298828,152.03594970703125,0.505322277545929
,26,1.4019668102264404,106.2577133178711,174.0258026123047,0.7482704520225525,115.75753021240234,147.85768127441406,0.6536963582038879
