track,frame_idx,instance.score,head.x,head.y,head.score,tailbase.x,tailbase.y,tailbase.score
,0,1.7525924444198608,13.945387840270996,25.83300018310547,0.9370770454406738,40.09775161743164,31.882688522338867,0.815515398979187
,1,1.6301875114440918,9.771170616149902,34.152557373046875,0.9307630062103271,38.114036560058594,32.10200500488281,0.6994245648384094
,2,1.6656458377838135,20.272891998291016,15.65506362915039,0.8537569046020508,27.74903106689453,40.00876998901367,0.8118889927864075
,3,1.600293517112732,15.763495445251465,22.261308670043945,0.9059546589851379,42.340518951416016,28.056407928466797,0.694338858127594
,4,1.7380764484405518,20.288541793823242,15.887393951416016,0.9098327159881592,25.80956268310547,40.12718963623047,0.8282437920570374
,5,1.7207951545715332,20.27442169189453,14.044370651245117,0.8224102258682251,34.20823287963867,37.8735237121582,0.8983849287033081
,6,1.2749096155166626,18.152202606201172,41.93780517578125,0.8182028532028198,21.886594772338867,17.87950897216797,0.4567067325115204
,7,1.7001612186431885,66.03744506835938,66.1697769165039,0.8802602887153625,48.097412109375,47.91221237182617,0.8199009299278259
,8,1.6413321495056152,90.25094604492188,78.24346160888672,0.8095874190330505,71.85724639892578,60.21003723144531,0.8317447900772095
,9,1.547365427017212,93.91453552246094,123.94419860839844,0.8090347051620483,110.23664855957031,95.98612976074219,0.7383307814598083
,10,1.4730396270751953,95.75267791748047,170.0896759033203,0.9196264743804932,95.83319091796875,141.75994873046875,0.5534131526947021
,11,1.1975363492965698,90.08108520507812,172.07781982421875,0.7494031190872192,91.9757080078125,145.9186248779297,0.448133260011673
,12,1.4087674617767334,89.76871490478516,171.8108673095703,0.951525092124939,109.89688873291016,148.1122283935547,0.45724233984947205
,13,1.1048648357391357,89.7973861694336,153.95074462890625,0.6471450328826904,96.15970611572266,126.27019500732422,0.4577197730541229
,14,1.4794559478759766,92.21522521972656,171.96450805664062,0.9222387075424194,92.2333755493164,146.1519775390625,0.5572172999382019
,15,0.9016256332397461,87.76258850097656,153.92263793945312,0.5386345386505127,109.67501831054688,167.9063720703125,0.362991064786911
,16,1.419789433479309,89.6460189819336,170.06060791015625,0.981553316116333,108.12060546875,147.99195861816406,0.4382361173629761
,17,0.9779012203216553,89.57840728759766,131.88223266601562,0.472402423620224,97.90259552001953,159.9898223876953,0.5054987668991089
,18,1.5826640129089355,91.9878158569336,170.25894165039062,0.9061527848243713,92.05059814453125,141.98776245117188,0.6765111684799194
,19,1.205265760421753,102.12126922607422,173.8194122314453,0.7427432537078857,108.0713119506836,150.19674682617188,0.4625224471092224
,20,0.5345911979675293,87.7564926147461,167.72158813476562,0.5134804248809814,,,0.0
,21,1.1286828517913818,89.98727416992188,172.05337524414062,0.7932135462760925,97.78588104248047,148.0748748779297,0.3354692757129669
,22,1.2387888431549072,111.98426818847656,171.8202667236328,0.711438000202179,94.0576171875,147.89306640625,0.5273508429527283
,23,0.9075058698654175,88.12915802001953,170.2520294189453,0.7895973324775696,,,0.0
,24,0.8131760358810425,87.97158813476562,141.96754455566406,0.4509921073913574,100.0489273071289,168.0576629638672,0.36218392848968506
,25,1.4310054779052734,90.08130645751953,89.72012329101562,0.7184102535247803,90.34829711914062,120.1509780883789,0.7125951647758484
,26,1.6501818895339966,75.99537658691406,43.766231536865234,0.8400663137435913,90.13572692871094,69.75890350341797,0.8101155757904053
,27,1.5994547605514526,17.85622215270996,37.8526611328125,0.8872786164283752,42.0948486328125,50.11961364746094,0.7121761441230774
,28,1.6192411184310913,26.123258590698242,13.970544815063477,0.8965660929679871,27.91775131225586,40.04152297973633,0.7226750254631042
,29,1.601442813873291,62.16912841796875,61.844688415527344,0.8068547248840332,44.17587661743164,41.82752990722656,0.7945881485939026
,30,1.7806665897369385,100.05077362060547,88.33622741699219,0.8715283274650574,80.11414337158203,65.93708038330078,0.9091383218765259
,31,1.6926233768463135,96.07331085205078,134.23809814453125,0.8778537511825562,106.10991668701172,101.97399139404297,0.8147696852684021
,32,1.4913896322250366,96.33132934570312,171.97731018066406,0.8481538891792297,89.9417724609375,144.10121154785156,0.6432357430458069
,33,0.7744428515434265,97.89608764648438,173.98379516601562,0.6525439023971558,,,0.0
,34,0.8258099555969238,100.3750228881836,173.83502197265625,0.4396657347679138,88.20160675048828,148.24728393554688,0.3861441910266876
,35,0.45310384035110474,,,0.0,89.94518280029297,164.0658721923828,0.31287410855293274
,36,0.9946545362472534,109.72171783447266,121.45927429199219,0.4193187654018402,101.87939453125,151.87704467773438,0.5753357410430908
,37,1.3080852031707764,89.84564208984375,75.77162170410156,0.7227627635002136,91.76813507080078,105.89251708984375,0.5853224396705627
,38,1.8862428665161133,65.91001892089844,41.74298858642578,0.9640183448791504,86.10942077636719,61.9571418762207,0.9222245216369629
,39,1.571709394454956,10.184114456176758,32.16853713989258,0.8464629054069519,35.97533416748047,41.818599700927734,0.7252464294433594
,40,0.7666030526161194,23.648283004760742,12.01329517364502,0.47364547848701477,22.18958854675293,35.75499725341797,0.2929575741291046
,41,1.7545385360717773,10.040146827697754,33.78437423706055,0.9979248642921448,38.06679916381836,31.94955825805664,0.7566136121749878
,42,1.5187366008758545,23.803855895996094,13.77434253692627,0.8369827270507812,25.85535430908203,40.11935043334961,0.681753933429718
,43,1.7879033088684082,9.84409236907959,34.17497253417969,1.035916805267334,39.80575180053711,32.176700592041016,0.751986563205719
,44,1.597466230392456,22.068126678466797,13.940511703491211,0.8017551302909851,21.763988494873047,40.06501388549805,0.7957111597061157
,45,1.611395239830017,21.84273910522461,13.875109672546387,0.8310164213180542,25.978071212768555,37.95640563964844,0.7803788185119629
,46,1.5924052000045776,20.18673324584961,14.031861305236816,0.8090155124664307,42.082275390625,32.03507614135742,0.783389687538147
,47,1.4647159576416016,13.828536033630371,25.648113250732422,0.8182095885276794,27.92237091064453,44.06106185913086,0.6465064287185669
,48,1.3316611051559448,20.115398406982422,13.673612594604492,0.6419888138771057,30.204364776611328,35.8232307434082,0.6896722912788391
,49,1.5923271179199219,62.24656295776367,34.03646469116211,0.746471643447876,37.85844421386719,41.99174499511719,0.8458554148674011
,50,1.7448768615722656,21.904369354248047,13.872456550598145,0.8507749438285828,32.139434814453125,38.20206832885742,0.8941018581390381
,51,1.2302223443984985,28.0751953125,14.072113037109375,0.8017531037330627,14.103589057922363,32.09575653076172,0.4284692704677582
,52,1.6201951503753662,65.99075317382812,42.16416931152344,0.8735241889953613,41.75356674194336,28.230003356933594,0.7466709613800049
,53,1.7395448684692383,106.34088134765625,56.24245834350586,0.9072639346122742,80.0482177734375,49.898677825927734,0.8322809338569641
,54,1.6602325439453125,136.268798828125,68.12586975097656,0.9507973790168762,108.15570831298828,57.917972564697266,0.7094351649284363
,55,1.523961067199707,182.34158325195312,32.020633697509766,0.8185521960258484,160.16192626953125,48.16103744506836,0.7054089307785034
,56,1.1853172779083252,188.22048950195312,21.852022171020508,0.6356858611106873,167.90609741210938,25.884023666381836,0.5496314764022827
,57,1.1561115980148315,177.9218292236328,46.188018798828125,0.7668474316596985,182.17018127441406,19.939651489257812,0.38926413655281067
,58,1.782752513885498,117.96009063720703,48.13071823120117,0.966489315032959,141.84100341796875,55.92508316040039,0.8162631392478943
,59,1.7562134265899658,61.945838928222656,51.74244689941406,0.8856054544448853,91.77976989746094,63.84708786010742,0.8706079721450806
,60,1.7918565273284912,18.194875717163086,18.21957778930664,0.9129225611686707,35.796234130859375,41.83092498779297,0.8789339065551758
,61,1.7569166421890259,71.8872299194336,41.93129348754883,0.870149552822113,47.81345748901367,36.03562545776367,0.8867670893669128
,62,1.7200908660888672,116.1661605834961,58.04880142211914,0.8591077327728271,88.0046615600586,54.053646087646484,0.8609830737113953
,63,1.6558711528778076,152.2256317138672,29.98263168334961,0.7972044348716736,130.20240783691406,44.100440979003906,0.8586667776107788
,64,1.7155647277832031,182.02499389648438,15.909025192260742,0.9539120197296143,162.08872985839844,29.977832794189453,0.7616526484489441
,65,0.5506407618522644,181.68118286132812,17.579496383666992,0.276695191860199,181.85377502441406,43.74860763549805,0.27394556999206543
,66,1.629638433456421,138.10403442382812,38.047916412353516,0.931050717830658,166.05343627929688,32.058677673339844,0.6985877752304077
,67,1.1016881465911865,132.34417724609375,39.448646545410156,0.6074402928352356,124.05741119384766,46.2496452331543,0.49424782395362854
,68,1.706587791442871,182.2736358642578,18.072046279907227,0.9172444343566895,157.99937438964844,28.122400283813477,0.7893434166908264
,69,1.379401683807373,189.8936004638672,25.991159439086914,0.7847636342048645,170.09991455078125,48.13217544555664,0.5946379899978638
,70,1.5843489170074463,180.0281982421875,13.925361633300781,0.9583073258399963,172.08224487304688,36.04798126220703,0.6260415315628052
,71,1.8179959058761597,122.12430572509766,47.7936897277832,0.9929052591323853,152.15994262695312,41.768131256103516,0.8250906467437744
,72,1.7842090129852295,66.16580963134766,39.81830596923828,0.8725901246070862,82.1995620727539,65.8681869506836,0.9116188287734985
,73,1.7139158248901367,21.931507110595703,13.872265815734863,0.8550605773925781,38.08835983276367,34.254154205322266,0.8588551878929138
,74,1.7830095291137695,80.31334686279297,49.925453186035156,0.8926101326942444,54.058780670166016,35.96574401855469,0.8903994560241699
,75,1.622037410736084,122.37704467773438,59.8961067199707,0.8328147530555725,93.9921875,56.11202621459961,0.7892226576805115
,76,1.4815233945846558,162.05897521972656,28.03984832763672,0.7069968581199646,142.18603515625,40.140281677246094,0.7745265364646912
,77,0.8521926999092102,167.76319885253906,20.000259399414062,0.661963939666748,,,0.0
,78,0.9799504280090332,173.8028564453125,17.407398223876953,0.44492438435554504,171.88494873046875,21.870006561279297,0.5350260734558105
,79,0.9280880093574524,168.02381896972656,19.649044036865234,0.47044676542282104,171.84567260742188,19.87396240234375,0.45764124393463135
,80,1.619324803352356,125.68144989013672,45.98157501220703,0.9499862790107727,151.9337615966797,37.85034942626953,0.6693385243415833
,81,1.8233532905578613,59.806617736816406,41.67204284667969,0.8962380290031433,80.10298919677734,63.95457077026367,0.9271153211593628
,82,1.4304317235946655,25.721973419189453,12.227710723876953,0.7754729986190796,29.886911392211914,36.09298324584961,0.6549587249755859
,83,1.7878141403198242,56.21940231323242,31.791826248168945,0.8704079389572144,30.07069206237793,36.12371826171875,0.9174062013626099
,84,0.9312113523483276,75.81289672851562,43.3033561706543,0.38512107729911804,80.18460083007812,47.612667083740234,0.546090304851532
,85,2.0343680381774902,24.06637191772461,14.190884590148926,1.0520339012145996,47.9725227355957,37.79555892944336,0.9823340773582458
,86,1.689617395401001,81.88610076904297,46.04172134399414,0.8657687306404114,52.160194396972656,36.09481430053711,0.8238486051559448
,87,1.689056634902954,138.28355407714844,53.96628952026367,0.8833516240119934,109.75923156738281,58.15618133544922,0.8057050108909607
,88,1.8139981031417847,179.90786743164062,19.938493728637695,0.9707081913948059,157.89627075195312,35.908016204833984,0.8432899117469788
,89,1.561920404434204,190.2373809814453,29.95539665222168,0.7721813321113586,170.00270080566406,36.1973876953125,0.7897390127182007
,90,1.1701207160949707,180.2866973876953,15.50781536102295,0.565144956111908,176.03273010253906,19.861175537109375,0.6049757599830627
,91,1.6545436382293701,190.20217895507812,30.04417610168457,0.8830371499061584,164.01792907714844,38.17222213745117,0.7715064883232117
,92,1.3346855640411377,177.70057678222656,15.631213188171387,0.8431865572929382,172.10560607910156,39.914371490478516,0.49149906635284424
,93,1.3221287727355957,164.10658264160156,21.736703872680664,0.8489619493484497,188.1009063720703,31.793384552001953,0.47316688299179077
,94,1.405195951461792,178.07972717285156,15.996576309204102,0.7769642472267151,177.905029296875,44.018733978271484,0.6282317638397217
,95,1.4547090530395508,186.25379943847656,21.73357391357422,0.8087405562400818,161.94036865234375,24.049448013305664,0.645968496799469
,96,1.6867936849594116,192.18618774414062,35.961570739746094,0.8910388350486755,172.01516723632812,37.759037017822266,0.7957548499107361
,97,1.7507357597351074,178.3536834716797,14.138335227966309,0.9991281628608704,168.1619415283203,37.914649963378906,0.7516075968742371
,98,1.278745174407959,191.8766326904297,38.00177764892578,0.764877438545227,169.77597045898438,20.207448959350586,0.5138677358627319
,99,1.7197413444519043,192.18434143066406,36.213497161865234,0.9026519060134888,168.02760314941406,35.95689010620117,0.8170894980430603
,100,1.370422124862671,186.06703186035156,21.89030647277832,0.8109139204025269,169.98536682128906,45.831390380859375,0.5595081448554993
,101,1.7243661880493164,178.0231170654297,15.71674633026123,0.9960008263587952,164.27125549316406,37.88141632080078,0.728365421295166
,102,1.610154151916504,190.01351928710938,39.85803985595703,0.89044189453125,166.0340576171875,25.812759399414062,0.7197122573852539
,103,1.5811851024627686,149.9995880126953,57.96336364746094,0.9434377551078796,175.7948455810547,37.972930908203125,0.6377473473548889
,104,1.6899663209915161,107.9360580444336,53.85640335083008,0.9686331152915955,132.16087341308594,53.926116943359375,0.7213332056999207
,105,1.772385835647583,64.03956604003906,51.82777786254883,0.8727971911430359,92.02989959716797,64.07941436767578,0.8995887041091919
,106,1.7394168376922607,27.886829376220703,22.062458038330078,0.9001353979110718,53.945735931396484,38.085018157958984,0.839281439781189
,107,0.9077834486961365,35.97608184814453,19.850542068481445,0.7427539825439453,,,0.0
,108,1.670082926750183,98.32730102539062,55.881492614746094,0.875892162322998,73.90615844726562,45.73979949951172,0.7941907644271851
,109,1.5713250637054443,158.16441345214844,51.99666976928711,0.8815499544143677,130.04925537109375,65.92733001708984,0.6897751092910767
,110,1.8227837085723877,179.90704345703125,14.20246410369873,0.984272301197052,162.26600646972656,34.059810638427734,0.8385114669799805
,111,1.4563941955566406,192.0724639892578,35.932682037353516,0.8520238399505615,168.21119689941406,25.861587524414062,0.6043704152107239
,112,1.1297850608825684,165.94906616210938,20.31537628173828,0.7706171870231628,189.76943969726562,32.10140609741211,0.35916781425476074
,113,1.7140328884124756,124.11942291259766,48.06426239013672,0.9990655779838562,152.19876098632812,36.05022048950195,0.7149672508239746
,114,1.6360121965408325,81.94680786132812,71.79129791259766,0.9055861234664917,110.23527526855469,58.08172607421875,0.7304260730743408
,115,1.858590841293335,60.14981460571289,35.708194732666016,0.9224201440811157,80.1223373413086,56.13090133666992,0.9361706972122192
,116,1.8394639492034912,20.232620239257812,14.26761245727539,0.9183930158615112,45.87194061279297,32.07180404663086,0.92107093334198
,117,1.7121281623840332,65.95611572265625,36.2886962890625,0.8696604371070862,37.84629440307617,31.84597396850586,0.842467725276947
,118,1.7628352642059326,118.18163299560547,56.26481246948242,0.9184387922286987,87.9793930053711,56.103240966796875,0.8443965315818787
,119,1.5876219272613525,161.89955139160156,35.842952728271484,0.8431098461151123,136.08477783203125,47.814727783203125,0.7445120215415955
,120,1.5091552734375,191.99288940429688,35.8180046081543,0.7775670886039734,169.9039306640625,33.829593658447266,0.7315881252288818
,121,0.6757532358169556,157.49972534179688,37.91930389404297,0.38836121559143066,179.8001708984375,29.8200740814209,0.2873920202255249
,122,1.4806616306304932,146.0807342529297,34.20806121826172,0.8548981547355652,173.8162841796875,28.14362907409668,0.6257635354995728
,123,1.5905368328094482,94.07611846923828,65.77389526367188,0.8495209813117981,123.84335327148438,50.168479919433594,0.7410159111022949
,124,1.8767046928405762,46.062965393066406,33.907264709472656,0.9411749243736267,76.0350112915039,49.95780944824219,0.9355298280715942
,125,0.8028255701065063,42.1503791809082,22.02968406677246,0.5529142618179321,20.00588607788086,33.651607513427734,0.24991127848625183
,126,1.5795483589172363,95.89855194091797,57.988895416259766,0.8423401713371277,70.22962951660156,41.800819396972656,0.7372081279754639
,127,1.6858100891113281,142.2042694091797,51.90023422241211,0.8392964005470276,115.94236755371094,70.02000427246094,0.8465137481689453
,128,1.6433395147323608,182.01364135742188,29.959636688232422,0.8531471490859985,159.8009033203125,45.83444595336914,0.7901923656463623
,129,1.0654793977737427,184.19036865234375,16.244964599609375,0.5648274421691895,166.03106689453125,25.916831970214844,0.5006519556045532
,130,1.6560571193695068,186.2046661376953,41.887638092041016,0.8534576892852783,173.81878662109375,19.839134216308594,0.8025994300842285
,131,1.6661804914474487,187.87350463867188,22.089256286621094,0.9330717325210571,168.05152893066406,44.05625534057617,0.7331087589263916
,132,1.767213225364685,145.971435546875,33.88493347167969,0.9670768976211548,175.86865234375,28.148601531982422,0.8001363277435303
,133,1.7690577507019043,93.9317855834961,60.201419830322266,0.9376014471054077,124.15191650390625,55.808475494384766,0.8314563035964966
,134,1.9018259048461914,57.790584564208984,32.15138244628906,0.9881988167762756,80.01282501220703,56.090206146240234,0.913627028465271
,135,1.6232695579528809,44.14033889770508,24.279685974121094,1.0115383863449097,16.122392654418945,23.913511276245117,0.6117311716079712
,136,1.9060413837432861,114.10176849365234,60.20330047607422,0.924879789352417,82.10142517089844,52.25605010986328,0.9811615943908691
,137,1.829970359802246,167.92672729492188,38.1107292175293,0.9620289206504822,139.9681396484375,54.27775573730469,0.8679414391517639
,138,1.809317946434021,178.0071563720703,14.22721004486084,1.088509440422058,173.9512939453125,40.02152633666992,0.7208085060119629
,139,1.9302427768707275,164.1188507080078,21.859237670898438,1.012624979019165,182.02593994140625,38.100521087646484,0.9176178574562073
,140,1.9081931114196777,112.12225341796875,51.79216766357422,0.9999638199806213,145.8919677734375,41.964542388916016,0.9082293510437012
,141,1.9502160549163818,65.99244689941406,35.75587844848633,0.9523854851722717,80.01152801513672,61.93716049194336,0.9978305101394653
,142,1.9200398921966553,18.084362030029297,19.771589279174805,0.9989476203918457,47.78504180908203,34.00020217895508,0.9210923314094543
,143,1.6065752506256104,38.03029251098633,43.92704391479492,0.834801971912384,17.83361053466797,32.11374282836914,0.7717732191085815
,144,1.7701495885849,76.23462677001953,58.03212356567383,0.8656538128852844,50.06177520751953,50.18205261230469,0.9044957756996155
,145,1.7755215167999268,140.2726287841797,55.8371696472168,0.9379497170448303,107.8724594116211,55.91084671020508,0.8375718593597412
,146,1.9888458251953125,175.83038330078125,21.883588790893555,1.0751137733459473,150.158935546875,37.8490104675293,0.91373211145401
,147,1.5968432426452637,165.88992309570312,50.20597839355469,0.8817498087882996,180.24179077148438,25.93402671813965,0.7150934338569641
,148,1.7432644367218018,169.92919921875,19.86928939819336,0.9852374196052551,153.96490478515625,36.12150192260742,0.7580269575119019
,149,0.7996043562889099,168.0907440185547,23.676008224487305,0.7852028012275696,,,0.0
,150,1.8368788957595825,190.09141540527344,32.06974411010742,0.9943358302116394,166.07778930664062,35.879425048828125,0.8425430655479431
,151,1.4007046222686768,169.64158630371094,47.77815628051758,0.6911581754684448,185.8394012451172,25.999204635620117,0.7095464468002319
,152,1.4682466983795166,158.21876525878906,27.881364822387695,0.9490460157394409,184.3194122314453,27.79245376586914,0.5192007422447205
,153,1.7685474157333374,93.74386596679688,56.01151657104492,0.9743833541870117,125.79983520507812,53.98985290527344,0.7941640615463257
,154,1.981583595275879,51.88813781738281,29.776500701904297,1.0115610361099243,78.02483367919922,50.102935791015625,0.9700225591659546
,155,1.5619608163833618,41.90116882324219,21.953397750854492,0.9085362553596497,18.10348892211914,32.11525344848633,0.6534245610237122
,156,1.9114205837249756,102.28380584716797,55.820526123046875,1.0296403169631958,71.96434020996094,46.261924743652344,0.8817803263664246
,157,1.754725694656372,150.1226806640625,39.93649673461914,0.9296059012413025,125.70999145507812,54.25138854980469,0.8251197338104248
,158,1.711137294769287,186.2239227294922,22.083477020263672,0.8705931901931763,161.7679443359375,34.0807991027832,0.8405440449714661
,159,1.2476003170013428,178.16372680664062,14.05218505859375,0.5824519395828247,175.70623779296875,39.904483795166016,0.6651483178138733
