* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Normalized Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
11	A11	naglu	SYBR	312584	313984.5938	314359	314916.875	314658.2188	314188.75	313575.2812	312974.625	312165.5312	311106.5938	309832.1875	308922.0625	307044.875	305353.1562	303651	301482.5625	299469.75	297170.2812	295022.8125	292538.625	290290.8125	287530.375	284876.875	282265.5625	279663.4375	276826.9375	274255.3125	271550.6875	268956.25	266251.625	263529.9375	260810.875	257936.375	255286.7188	252570.7969	249583.4375	247380.8594	244444.5312	241816.5938	238717.5469	236121.4375	233269.7656	230376.8281	227019.125	223824.2812	220110.7188	216181.1094	212065.625	207389.5312	201339.6719	194435.8906	186141.75	176716.9219	165949.6562	154413.4219	142545.0312	130594.4219	119318.7031	107997.6562	97177.5	87109.9844	78632.6328	71116.0312	65104.9492	60594.7188	57476.7031	55287.0664	53671.2422	52217.8125	51030.0625	49825.1484	48804.1016	47646.1016	46623.9844	45537.5273	44361.2578	43242.2422	42003.0391	40799.0234	39524.9219	38323.5938	36990.9844	35655.4492	34247.5781	32727.6719	31278.543	29691.1543	28078.8066	26456.1758	24723.9648	22819.1992	21016.8125	19124.3965	17258.2129	15311.8174	13501.1748	11725.7402	10023.3936	8420.542	6892.9404	5483.2734	4206.293	3125.8936	2229.1077	1474.3655	841.9218	339.2016	-172.7514	-655.7504	-1108.2719	-1515.9304	-1908.1962	-2253.5867	-2510.0635	-2749.1138	-2908.729	-3040.3521	-3139.9377
12	A12	naglu	SYBR	292961.8125	294604.6562	295352.0312	295010.2812	295855.1562	294910.875	294494.4375	294867.625	293042.8125	292189.9688	292097.4375	290493.6875	288921.3125	286976.75	286728.625	285930.8125	283708.375	282182.9375	280760.1875	279481.125	279610.0938	276656.2812	274989.0938	271420.2188	270592.5938	268007.0625	266189.1875	264259.1562	262696.375	258820.3125	256038.8438	253624.3594	251488.2344	248068.3125	246587.1094	244671.6406	241999.8125	239188.9688	236567.7812	234983.6875	232123.3281	230006	226796.7031	223802.2969	220842.1875	217774.6875	214616.1094	209360.2812	205870.3125	200764.7656	195419.1406	187996.125	179507.25	169583.25	158975.2812	148584.5312	138084.2344	127558.8281	117424.6719	107526.3984	98240.4688	90569	83843.9375	78357.3906	74314.4141	71014.4375	69006.2812	67532.4141	66197.2969	64941.1641	63873.9609	62833.2227	61824.5938	60781.8711	59519.4922	58628.0664	57407.8984	56397.6445	55007.2422	53826.2148	52644.2227	51404.7617	50103.6836	48568.3281	47241.3203	45675.7188	44414.7109	42691.4258	41053.3984	39360.6094	37540.2344	35926.3594	33768.9414	32248.3828	30287.9961	28351.9824	26651.7969	24843.5977	23375.5625	21681.7832	20308.1602	18963.4199	17877.7754	16920.1035	16184.502	15482.3438	14959.1367	14312.6348	13826.3975	13262.7568	12862.6602	12405.6797	12055.916	11762.5439	11507.248	11250.793	11001.3477	10896.2393
13	B1	naglu	SYBR	293036.8438	294476.4062	293882.1562	294288.0938	295036.5	295513.2188	295017.9375	294236.0312	292611.625	293711.0938	291245.1875	290133.9688	288298.5	285314.0938	284766.3125	281653.1875	280571.25	278297.5625	276797.2812	273913.5938	272305.3125	268951.5	266140.875	263607.3125	262252.625	258956.0625	255987.9062	253395.8438	249670.4375	245660.2344	242201.125	238401.3125	234699.5	231543	229129.8281	228787.3594	227150.25	225864.0156	224953	225813.125	223755.1406	221736.9062	220644.1875	218463.9062	215589.5625	214233.4062	211055.2812	208681.6719	204903.1875	200586.125	195063.3594	189859.75	183303.7031	176421.9062	171043.4688	165866.1875	161614.0312	158263.0469	154229.4375	150938.5312	146544.4688	142377.4844	137050.4219	131380.6875	122152.7266	112886.625	102186.2812	91180.3516	79984.0938	69542.7031	60982.4648	53600.8125	47781.9297	44099.5078	41711.0391	39845.3516	38625.6523	37299.1406	36302.7148	35063.9844	34021.543	32604.4141	31353.5469	30153.9141	28749.4883	27266.9102	26006.9199	24459.1602	22982.9121	21427.8613	19726.9434	17970.832	16391	14735.1377	13044.2656	11472.79	9934.916	8451.0332	7095.4761	5915.7871	4691.8164	3715.7612	2842.3679	2101.5234	1636.9468	1139.4017	603.7527	260.223	-145.3422	-500.5237	-898.781	-1193.1525	-1340.2512	-1514.4188	-1739.8662	-1801.6201	-1865.0928	-1968.4438
14	B2	naglu	SYBR	221778.5312	224781.2969	226606.0312	227611.75	228364.4375	228719.4062	228543.3906	228979.6875	228741.2031	228326.3125	227641.25	227360.2656	226641.5625	225208.8594	224400.2812	222828.9531	221950.8438	220125.9844	218155.1094	216801.6875	214818.625	213173.5469	210602	209161.6875	206860.2812	204405.0938	202323.8438	200043.6562	197597.3438	194852.0156	191542.2344	188408.2812	185160.375	182580.5156	180435.2969	178308.3125	177206.5	176451.4062	175795.1094	174964.125	174394.8438	173278.9375	172360.5312	170720.5469	169403.4688	167384.5312	165861.5469	163501.4062	161185.6562	158314.0938	154842.4219	150821.3438	146389.8281	141134.3594	136529.0625	132442.4062	128973.7891	126021.8438	123608.6719	120793.9844	117693.4844	114610.75	110732.4688	105783.7812	99542.1406	92201.2891	83914.7188	74716	65493.75	57023.8945	49328.8906	43095.2891	38448.4219	35511.5664	33523.9922	32189.9199	31077.8984	30077.4355	29142.5312	28136.1152	27296.3066	26257.6953	25341.6289	24180.875	23027.7734	21963.0117	20746.7598	19548.9414	18285.0566	17028.9023	15579.0391	14192.7949	12800.9297	11435.5059	9986.2168	8613.123	7372.436	6119.0127	4987.2305	3933.6824	2998.3511	2224.0078	1486.7466	904.7722	500.8999	88.779	-225.9544	-549.0781	-871.9545	-1187.3749	-1469.7368	-1765.0002	-1951.7181	-2123.0442	-2282.4028	-2362.7495	-2440.0242	-2493.408
15	B3	naglu	SYBR	285639.4688	288395.5	290003.5312	290444.1875	289974.1875	290678.4375	289065.875	289244.5938	287925.2812	286847.9688	285276	283643.5312	282583.9688	280669.25	277887.4062	275336.8125	272934.625	270846.6875	267954.4375	265033.7188	263595.0625	260453	258172.2344	255619.3906	251864.0625	250012.7812	246911.2656	245410.3438	242884.4375	239924.0625	237733.0938	234646.9375	232582.375	230978.2188	227780.7656	225671.7188	223155.8125	220750.1562	217676.625	215572.8281	213323.375	211230.8906	208494.0625	205599.7812	202337.9219	198999.6562	195634.4219	191423.375	187642.7031	182235.7188	176840.4375	169724.9688	161380.1875	150970.9062	140764.4219	129728.7266	118613.8281	107742.4609	97184.2969	87587.7344	78907.1094	72098.8125	66507.7109	62403.5547	59449.7266	57778.75	56325.9766	54691.2578	53633.8672	52527.2891	51442.0625	50425.543	49254.5703	48130.3477	46857.4883	45892.0547	44695.9297	43502.8281	42429.6016	41037.9922	39736.5938	38370.5547	36922.0547	35525.4531	33815.7305	32313.5137	30708.6562	28983.4688	27224.3926	25404.9492	23401.8691	21360.8887	19425.8711	17676.957	15667.0918	13757.6074	11959.96	10369.9189	8776.5605	7331.0483	5999.5645	4896.5659	3934.0806	3207.5532	2500.3972	1900.1421	1354.3528	818.6907	288.4581	-210.1312	-678.7869	-1032.6241	-1347.3536	-1555.3284	-1750.5474	-1857.6804	-1957.7538	-2026.3567
16	B4	naglu	SYBR	316150.25	320804.4375	322834.5625	321441.5	323287.6562	323590.75	323327.9688	321565.3125	322317.9062	321735.8125	319726.3125	318723.4375	316663.9375	314316.6875	311551.9375	309322.6875	306284.9688	303089.5625	300354.4375	298092.1875	294758.0625	291330.875	290591.8125	287491	285259.1875	282214.6562	279345.4062	276853.9062	272101.4688	270293.1875	265834.9062	262134.5	257764.5	253722.4531	250315.375	247405.2188	245216.3125	244125.5625	243508.8125	242870.6094	242093.3125	240625.4375	238392.4062	236892.5156	234952.3281	232598.25	230038.875	227028.4375	224230.7344	220056.2812	214775.5	209195.6562	202892.4844	195891.6875	189229.7188	183486.5312	178395.75	174292.375	170170.3438	166459.9062	162267.8281	157345.9375	151869	144619.5156	135713.3438	125091.7109	113481.5078	101371.8047	89563.5938	78488.2812	69074.6484	61711.8789	56641.8047	53372.668	51344.7344	49700.625	48103.7188	46749.5234	45390.7852	43908.6914	42518.1328	40969.168	39576.0703	37784.7422	36144.5977	34439.1562	32698.248	30831.3027	28999.9551	26917.8789	24828.1953	22765.3105	20684.7891	18635.5918	16607.5293	14610.9766	12696.7676	10957	9237.6152	7703.6006	6298.9375	5099.4106	4100.0771	3267.3535	2588.1431	1885.6611	1319.2628	727.4225	166.4847	-353.1431	-812.55	-1185.7759	-1487.8691	-1728.6737	-1889.2361	-2021.8618	-2099.5225	-2162.2961
17	B5	naglu	SYBR	312961.875	314538.625	315418.7188	315172.3125	314801.3125	314685.4062	313957.0312	312702	311970.5	310380.5	308565.875	307484.375	305630.5938	303311.6875	301265.0625	298945.375	296231.6562	293634.5312	290843.625	288426.375	285796.1875	282998.0938	280415	278042.1562	275264.25	272368.5	269545.625	266464.5	263384	259764	256269.2812	252459.9062	248192.9531	244073	240815.0625	238586.4531	236907.0625	236034.7656	235958.4688	235087.7812	233838.3281	232360.9688	230676.5625	228840.25	226712.2969	224007.0938	221516.3906	218673.4062	215142.5781	211123.5469	206513.4219	200282.125	194208.75	187022.1875	180709.4844	174432.5312	169446.8125	165484.9219	161350.9219	157515.4375	153814.0781	149414.625	144408.5938	138064.8125	130494.9609	121187.0625	110887.7188	99980.5391	89133.9531	78971.8984	70095.8281	62700.2344	57350.4375	53704.1484	51199.9297	49405.5156	47801.4375	46353.0469	45013.2969	43669.0781	42242.9141	40869.5859	39397.8242	37910.6797	36281.2266	34617.1797	32925.1328	31228.2363	29383.1406	27508.9727	25525.8359	23576.3047	21651.9648	19764.791	17873.2344	16016.8701	14224.248	12518.0547	10949.0039	9458.1523	8088.0459	6865.3926	5891.437	4984.0259	4255.7793	3587.8467	3010.3674	2502.437	1993.2939	1559.9041	1190.6035	895.0172	635.5753	477.1973	328.4205	226.5091	141.8716	63.3561
18	B6	naglu	SYBR	351257	353752.3125	354122.4688	354458.6562	354491.1875	353433.3125	353335.9375	352730.0625	351686.7188	350484.5	348941.5	347764.4375	345279.9688	342902.6875	340350.5	337641.75	335108.0625	332628	329732.75	326946.5	324375.25	321961.25	319175.625	315874.8438	313497	310761.5625	307514.1875	304259.4375	300575.25	297897.375	293290.5625	289797.4062	284951.8125	282169.0312	278801	276672.875	275056.0312	274537	273478.875	272913.75	270884.4375	269368.8125	267439.6875	266044.875	263060.6875	261086.5625	257809.4375	255232.3594	251176.1875	246991.6875	241126.5	234869.8281	228383	220986.9844	214342.6562	208466.8281	203371.3438	199278.1094	195370.4062	190828.9375	186931.3438	182171.25	176395.5469	168913.9531	160440.875	149706.1406	138290.3906	125657.7109	113341.6875	101180.875	90342.8438	80995.1719	73734.9453	68309.9531	64867.6719	62592.6523	60912.8711	59345.8906	58079.9102	56639.0352	55253.4727	53974.7344	52552.8633	51113.0977	49479.1094	47892.2266	46251.9219	44611.7031	42884.0781	41069.8984	39100.4766	37211.3516	35308.9609	33280.1797	31425.7617	29555.2402	27541.3398	25903.1758	24053.5098	22579.1973	21088.5137	19790.1543	18554.3516	17706.5977	16859.8691	16153.4482	15572.4199	15017.8086	14462.0723	13972.6602	13463.7324	13069.7637	12765.0625	12457.3652	12173.8799	11959.0508	11879.6289	11668.8398
19	B7	naglu	SYBR	315813.6875	318164.25	319868.0938	320435.4062	320524.75	320677.1562	319960.5625	319289.9375	317827.9688	316176.6875	314751.1875	313042.3125	310836.875	308809.8438	306987.625	304712.75	301791.9062	298862.4375	296110.5625	293555.2188	290773.125	288451.125	285390.8125	282495.6562	279697	276995.7188	274140.5625	271857.5625	269108.4062	266585.0625	263892	261327.4688	258734.0312	255525.5	253074.3906	250441.1719	248391.5625	245367.0625	242796.0156	240039.2812	237037.4375	233971.9219	231325.5	228291.875	224775.7812	221354.9062	217120.7188	212691.1719	207670.5312	201273.125	194164.25	185233.0312	175217.1094	164279.4375	151390.5156	139573.5312	127199.9219	115511.625	104078.3984	93396.4062	83992.4375	76512.1797	70179.0625	65813.9219	62570.9375	60440.9922	58690.0391	57291.8555	56022.7578	54843.7344	53666.9805	52581.7812	51402.207	50279.3945	48954.5938	47821.6797	46487.5195	45196.0625	43921.1016	42656.9844	41206.3359	39889.0703	38276.2656	36836.8047	35112.125	33397.9688	31611.627	29901.0938	28042.5273	26056.8477	23979.5273	21946.082	19877.3125	17928.3613	15912.3027	14031.2217	12131.7383	10333.625	8675.5801	7153.7578	5806.9614	4622.0312	3679.9009	2824.6987	2146.0745	1569.5857	986.149	459.5613	-55.2166	-528.8093	-962.9386	-1320.4784	-1630.4045	-1838.2219	-2027.9045	-2136.5698	-2237.3452	-2299.3425
20	B8	naglu	SYBR	330160.9062	331706.0625	332266.9375	332711.0625	332704.5938	332109.8125	332003.5625	331985.2188	331175.0625	330073.5625	329309.75	327562.3438	325787.6875	323624.5	321034.9688	318473.8125	315972.0625	313290.0312	310798.4375	308193.625	305498.6875	302496.6875	300049.9375	296704.5	294357.8125	290949.5625	287490.7188	284201.9688	280008	276181.3125	272352.5	268593.25	265468.375	263404.9375	261496.3438	261068.2344	260036.5781	259687.4688	258848.5469	257318.1875	255120.9688	253498.5469	250725.1719	248213.2188	245538.6094	242282.6562	238553.9531	234263.5625	228638.8125	222948.7812	215199.375	207455.6562	200266	193285.4062	187007	182264.4375	176969.5156	173440.2188	168857.5312	163982.7969	159147.4062	152737.8125	145418.5625	135709.8281	124563.6641	112293.2266	100013.3594	87806.6719	76582.0234	66304.3047	58259.7422	52156.8281	48125.4258	45437.582	43426.6836	41794.3281	40333.375	38839.582	37600.8672	36233.0117	34838.543	33446.9219	32074.8262	30507.791	29032.0176	27290.5254	25730.207	24186.5664	22517.8945	20733.3438	18891.502	17077.4883	15396.6133	13761.8398	12077.7197	10628.4492	9171.8789	7815.5928	6633.7441	5527.8887	4685.084	3937.0583	3276.7559	2698.4277	2230.3853	1819.5786	1429.5858	1060.427	746.9761	474.7904	246.6237	52.345	-95.8344	-218.7324	-314.7373	-395.8533	-477.3175	-563.7792
21	B9	naglu	SYBR	210288.7812	212300.3438	213141.7031	214029.3281	215236.125	215277.0312	216515.9688	217141.4375	218188.6562	218828.4375	218698.4844	218370.4688	217599.8594	218220.5938	216807.6875	215970.3281	215603.5156	213818.4062	212073.3438	209783.5781	207613.4844	206589.0312	204418.4375	202215.8438	200228	198592.0156	196496.4844	194526.5625	193666.0781	189941.5156	189237.8438	187792.3594	185642.9531	184457.8125	182948.3438	179925.1562	178566.9688	177218.2344	174715.9688	171913.4688	171064.4688	168716.7812	166668.6875	164159.4844	161775.0312	158513.2031	155248.6875	152545.8125	148370.4375	143002.0938	136951.3438	130206.3125	122851.1328	114787.1641	106253.7266	97511.1016	89051.0312	81120.7188	72660.8438	65185.3984	58324.9062	52235.8242	47023.1914	43012.0547	39783.5352	37802.3438	36314.8828	35234.5703	34215.625	33222.4688	32626.2285	31660.5605	30898.1172	30278.2285	29463.7832	28652.5391	27958.4492	27044.5469	26068.4492	25385.6191	24430.6484	23582.1758	22838.8691	21844.8691	20747.2109	19731.8711	18542.4473	17647.6934	16491.0234	15315.3027	14021.4688	12903.0527	11692.1279	10370.5674	9217.7734	7973.5073	6809.1167	5760.6514	4708.2969	3814.2173	2841.8086	2102.8018	1458.8828	909.3066	486.9401	142.2214	-253.1352	-538.5764	-863.6288	-1152.8285	-1359.5951	-1603.0231	-1802.771	-1945.5773	-2043.9476	-2177.8105	-2209.0796	-2287.1824
22	B10	naglu	SYBR	333722.75	336347	337131.6562	336950.3125	338171.4375	338007.3125	337100.1875	336586.3125	336385.625	335508.0625	334459.2812	333997.5938	332539.7812	330830.3125	328794.9688	325711.4062	323953.125	320730.25	317926.6875	314686.6875	311881.125	308566.375	305903.25	304053	300150.0312	297582.3125	294760.75	291357.2812	287893.125	283657	279098.1875	274858.5	270439.5938	266730.25	263313.8125	261059.5938	258868.4688	257639.5625	256531.3281	255772.7344	254657.2812	252832.0938	251027.8906	249194.1094	246573.9375	244286.625	241588.8125	238858.2812	235790.6562	231581.8594	226877	221253.9062	215163.8125	207925.3594	200945.0312	194286.7188	188719.1094	184003.4375	180104.9375	175845.7188	171857.1875	167429.9062	162172.625	155941.5781	148386.4688	139238.125	128546.5234	116137.1094	103507.5781	90763	79233.6719	68904.8906	60808.832	54849.5781	50894.6875	48235.1836	46460.9961	44941.0859	43696.3438	42261.6406	41006.2188	39700.0977	38295.3008	36980.5117	35477.918	33988.6055	32350.5508	30752.1309	29095.5059	27404.9688	25460.7578	23515.3789	21599.1777	19638.9551	17746.957	15879.168	13999.1543	12308.6152	10640.2539	9017.3281	7570.7383	6194.5967	5083.1084	4170.2588	3375.8442	2751.9453	2211.937	1743.6506	1276.7764	859.019	450.7899	75.6795	-285.873	-578.554	-813.1208	-1001.6944	-1148.111	-1253.7144
23	B11	naglu	SYBR	310184.25	311752.5312	313206.8125	312189.5938	312505.5625	311783.0312	311670.8125	309935.625	309511.1875	308668.1875	309014.25	305737.3125	306250.1875	304364	301989.0625	300410.5625	297243.5	294577.875	291608.2812	288952.5625	285706.375	283763.2188	280596.0625	276879.2812	275126.9375	271880.0938	270086.9375	266995.25	264908.9375	262242.1875	260134.3281	257283.4219	255314.2656	252394.2031	250291.2969	247963.875	245080.5312	242698.0938	240086.2344	238095.0312	234791.7812	232257.0156	228801.2188	226277.2344	222617.0938	219808.5938	215471.5	211442.1562	205797.7812	200851.8125	193127.75	183814.7188	173518.625	163537.25	151314.8125	140122.7812	128418.625	117145.7344	106245.9141	95281.75	85980.8594	77621.3594	69779.75	63955.3672	59700.9297	56431.3984	54407.5352	52642.6797	51311.832	50224.3359	49271.5703	47973.3281	47025.0312	45901.5078	44835.5781	43870.6055	42449.918	41526.9453	40528.5156	39236.4844	38130.9609	36876.4453	35469.4297	34108.8555	32769.7109	31177.5312	29805.4805	28015.0508	26471.125	24702.4844	23044.1719	21057.2148	19210.9648	17353.1113	15521.9258	13688.9668	11945.7344	10319.9805	8751.3359	7273.1509	5871.667	4626.4312	3564.6443	2681.0293	1985.2318	1324.9371	799.004	272.9181	-218.2266	-702.2612	-1138.9829	-1586.8079	-1881.4175	-2193.0303	-2416.5493	-2605.6987	-2738.4448	-2796.2817
24	B12	naglu	SYBR	307488.3125	308257.0625	307812.375	307350.2812	306716.4062	306453.1875	305435.3438	304625.1875	303863.0625	302934.75	302015.3438	301335.6875	300004.5312	299477.5	298548.9062	296469.25	294845.5	292598.3125	290057.6875	287498.125	285815.5	282584.9688	279625.0938	277048.1562	273899.7812	271137.125	268137.375	264530.9375	261101.2344	257082.875	253287.1875	249465.6875	245541.5938	242929.6875	240430.8125	238803.8125	237730.2812	237599.0469	236724.9844	235883.4375	234296.7188	232802.0156	230232.5312	228426.6562	226575.5938	223712.3281	220905.1875	217939.75	214635.4688	209879.4375	204273.6875	198532.625	192307.4375	185785.875	179051.7188	173912.8906	169688.7656	165673.0469	162161.8125	158029.0781	153921.5156	149615.4062	144280.4844	137558.2188	129217.7344	118910.4531	108435.9844	97086.75	85719.4609	75248.0312	65701.9531	57628.957	51403.1211	47260.2344	44310.3906	42440.9375	40893.9922	39612.2539	38371.5117	37008.4766	35910.793	34717.8906	33475.8633	31956.5859	30590.5977	29130.3633	27826.793	26266.9023	24603.2559	23030.3047	21266.2695	19579.2617	17732.3848	16109.0088	14353.123	12662.1436	11101.9951	9520.6445	8061.3066	6648.3213	5451.5972	4349.0264	3456.3708	2728.9587	2083.7227	1537.7424	1083.214	581.0682	163.5965	-225.9509	-510.7334	-844.218	-1078.4525	-1250.5646	-1416.3104	-1519.7808	-1638.0603	-1708.0964
25	C1	naglu	SYBR	314637.5	315492.1562	318806.25	318590.75	318676.1875	318384.5	317228.125	316000.6562	313769.4375	314687.6562	313214.0625	313136.625	313059.5	310261.4688	306396.9062	304758.375	303181.4375	299620.5312	296494.1875	293476.5312	293451.0625	291459.25	288699.0312	284252.5	283209.2812	279529	277787.875	275413.5625	272818.375	270940.4375	268557.3125	265808.1562	264733.5938	261103.8438	259365.7188	257340.375	254163.3125	250819.2188	249348.9062	245924.1719	242217.4688	239540.0781	235967.3125	233539.0625	229052.4844	225071.2031	221008.875	214927.5	208958.4375	200500.8594	192195.9375	180991.0625	170183.3125	159234.9062	146825.6875	134801.0312	123170.7812	112433.3125	101335.3594	90357.3438	80805.5	72557.1094	66032.25	60509.4844	56461.0625	53818.9961	51796.5938	50353.9766	48936.4062	47918.8438	46698.2148	45795.5742	44736.8203	43675.9375	42522.3672	41228.2266	40139.1328	39232.7031	37956.0547	36825.7148	35487.8906	34057.9141	32990.8125	31556.7734	30015.7422	28497.8672	26863.3184	25301.0898	23771.6836	22007.9453	20200.0352	18395.5234	16720.7031	14983.8262	13144.54	11577.7373	9995.7998	8460.4404	7128.3516	5904.2334	4718.4551	3721.0164	2892.2632	2186.593	1655.7236	1137.3196	764.9973	318.324	-72.29	-446.1436	-754.0208	-963.3719	-1164.3621	-1371.3365	-1487.2109	-1595.1064	-1687.7898	-1761.7556
26	C2	naglu	SYBR	64641.2695	66575.0781	67909.5391	68975.3828	69849.7969	70281.9375	70629.9688	71082.2812	71441.75	71640.1094	71717.3203	72038.3281	72034.0859	71853.8125	71807.2656	71685.3203	71774.4766	71498.9375	71252.3906	70926.0312	70449.6172	69821.1172	68878.7969	68347.1797	67547.5938	66878.1797	66064.4219	65427.3281	64552.7773	63734.9102	62680.5781	61678.1719	60449.0078	59053.4883	57790.1055	56689.7773	55668.0938	54965.9336	54419.1328	53969.168	53580.8047	53126.9219	52753.1523	52111.8828	51615.3633	50955.6328	50494.9023	49796.168	49095.9219	48322.4922	47511.6758	46515.7109	45266.5234	43919.4766	42742.1562	41446.5391	40329.1719	39323.3438	38544.5898	37520.2109	36314.7188	35129.0352	33480.8359	31344.0859	28693.1484	25674.6953	22376.7969	19121.2148	16217.958	14075.3027	12661.7266	11865.6357	11265.1357	10870.7793	10371.1875	9935.668	9494.6914	9003.9082	8572.9912	8080.4551	7668.8906	7141.0073	6648.3491	6018.4976	5455.5942	4875.8789	4287.9702	3689.9592	3032.5166	2434.5256	1753.4537	1120.3815	508.3375	-89.9353	-698.7748	-1275.7714	-1780.3535	-2256.7673	-2722.147	-3096.2144	-3393.0024	-3631.7522	-3926.0205	-4115.8867	-4281.6187	-4461.8486	-4604.7666	-4754.9375	-4850.4932	-4964.4331	-5058.4824	-5135.0498	-5168.5762	-5202.2324	-5231.2236	-5226.2617	-5264.6885	-5271.5098
27	C3	naglu	SYBR	247889.1094	251672.8438	253667.4375	254576	255153.4375	255422	255957.7344	254715.9531	253723.0469	252832.8125	251544.5625	250721.875	247404.5469	245178.9844	243679.8906	242657.4844	240159.6875	237433.8438	235313.6406	233709.9531	230812.9062	228581.9219	225169.2812	223474.375	221621.4688	219464.6562	216892.4844	214594.5625	212185.875	209836.1719	207473.0625	206052.6875	203392.375	200466.9375	198334.6875	196304.3438	193624.7656	191617.5312	189738.3906	186973.9844	184620.625	182388.1875	180164.7344	177145.7812	174140.6719	171679.1406	168808.5	165608.9375	162688.3594	159645.2188	154537.625	149291.8906	142070.7188	135063.9219	125582.3125	116327.1484	105851.1719	96370.3047	86749.6172	78086.8047	71007.4531	64875.1875	60333.4961	56987.2422	54819.9922	52937.4922	51853.3047	50821.8828	49763.1328	48762.9688	47768.9766	46529.8828	45606.5078	44597.7305	43648.4531	42647.8281	41615.2109	40578.7578	39299.8555	38197.1992	37051.4141	35809.8203	34478.6602	33136.5391	31788.5312	30323.4102	28762.2539	27141.0469	25794.5977	23934.9668	22099.748	20452.1309	18710.6797	16912.4258	15207.0469	13585.9873	11918.4346	10516.3184	9080.5508	7847.7881	6663.3252	5641.9043	4872.3428	4201.7363	3653.7542	3174.9087	2753.373	2292.5386	1814.9104	1373.6243	1005.7986	702.4788	444.4189	210.6792	54.6341	-108.453	-215.2295	-255.2862
28	C4	naglu	SYBR	326591.0938	327312.375	328633.2812	329647.25	328521.6875	328025.8125	327178.3438	326711.4688	325173.5	322941.375	321592.375	319156.25	317743.8125	315534.5625	312844.5625	310922.25	307853.4375	305560.8438	301784.4375	299496.1562	296884.75	293581.6562	290396.6562	287623.625	285627.4375	281546.25	279745.9375	276181.3125	273528.1875	271049.0625	268016.4375	262645.3438	258901.3594	253793.3125	250829.1875	247886.0156	246672.2812	245160.9688	245061.0781	244360.0625	243191.375	242265.3594	241170.1719	238706.7188	237076.8281	234875.3438	232089.1875	229117.2188	224641.3594	220962.8594	216453.3125	210050.0312	203398.2656	196977.9688	189300.625	183337.9219	178457	174785.1719	170808.0312	166599.5312	162522.5938	157777.4062	152467.3125	145376.25	136387.0938	125946.7109	114009.25	101664.4375	89085.5703	77779.0469	67824.2266	60214.25	54830.1914	51550.5312	49263.8125	47815.7188	46214.7227	44930.5	43479.75	42229.5	40890.9609	39494.9141	38058.75	36519.4414	34821.4141	33101.1328	31422.9219	29698.6602	27914.8398	25803.082	23727.3242	21667.0781	19669.8281	17734.5977	15677.8555	13746.8047	11889.1016	10114.6758	8496.2383	7009.9297	5669.3281	4545.2993	3629.5793	2830.188	2143.9536	1584.4164	1002.1751	486.9232	-22.1881	-511.6086	-926.5037	-1273.825	-1537.6497	-1748.0286	-1927.7933	-2047.6	-2133.4702	-2185.834
