"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"66","17","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"67","18","1",0,4,9,5,7,9,5,10,4,9,8,10,6,9,10,11,51,68,119,11,17,9.2436974789916,14.2857142857143,57.1428571428571,42.8571428571429
"68","18","2",49,6,6,3,5,3,6,0,7,2,2,3,4,2,0,0,81,20,101,49,5,48.5148514851485,4.95049504950495,19.8019801980198,80.1980198019802
"69","18","3",52,9,8,3,7,2,4,1,8,2,2,2,3,2,1,1,88,22,110,53,4,48.1818181818182,3.63636363636364,20,80
"70","18","4",3,5,5,2,4,17,2,2,5,2,16,2,2,1,2,1,41,33,74,4,33,5.40540540540541,44.5945945945946,44.5945945945946,55.4054054054054
"71","18","5",17,7,7,2,5,11,4,2,7,2,8,4,5,1,2,2,57,32,89,19,19,21.3483146067416,21.3483146067416,35.9550561797753,64.0449438202247
"72","18","6",3,4,2,3,2,22,3,1,4,0,23,1,2,2,1,2,42,36,78,5,45,6.41025641025641,57.6923076923077,46.1538461538462,53.8461538461538
"73","19","1",4,1,0,1,1,0,1,0,2,0,0,0,1,0,0,0,11,3,14,4,0,28.5714285714286,0,21.4285714285714,78.5714285714286
"74","19","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"75","19","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"76","19","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100,0
"77","19","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"78","19","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"79","2","1",0,0,1,2,1,10,3,6,0,3,10,7,1,7,5,13,23,49,72,13,20,18.0555555555556,27.7777777777778,68.0555555555556,31.9444444444444
"80","2","2",0,1,0,3,1,1,2,3,1,2,2,2,2,3,3,25,11,43,54,25,3,46.2962962962963,5.55555555555556,79.6296296296296,20.3703703703704
"81","2","3",0,1,2,3,2,1,3,2,1,4,1,2,3,2,3,7,15,25,40,7,2,17.5,5,62.5,37.5
"82","2","4",0,1,0,1,0,2,1,3,1,0,2,3,2,2,3,5,10,19,29,5,4,17.2413793103448,13.7931034482759,65.5172413793103,34.4827586206897
"83","2","5",0,0,0,1,0,0,0,4,0,1,0,3,1,3,4,5,5,20,25,5,0,20,0,80,20
"84","2","6",0,0,1,0,0,4,0,1,0,1,3,1,1,0,1,3,6,13,19,3,7,15.7894736842105,36.8421052631579,68.4210526315789,31.5789473684211
"85","20","1",19,13,12,10,13,17,10,7,13,10,17,7,10,7,7,5,103,77,180,24,34,13.3333333333333,18.8888888888889,42.7777777777778,57.2222222222222
"86","20","2",8,8,11,9,11,16,6,9,8,12,17,6,8,7,9,9,80,77,157,17,33,10.828025477707,21.0191082802548,49.0445859872611,50.9554140127389
"87","20","3",9,10,15,3,15,25,5,2,10,8,26,4,2,5,2,0,86,58,144,9,51,6.25,35.4166666666667,40.2777777777778,59.7222222222222
"88","20","4",15,8,11,5,10,18,4,3,8,8,17,2,5,1,2,1,74,47,121,16,35,13.2231404958678,28.9256198347107,38.8429752066116,61.1570247933884
