"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.949,1.000,"TOTAL_DISTANCE_IN_ZONE",19.5,0.0,52.3,8.4,36.7,0.0,68.5,10.6,0.0,0.0,11.7,0.0,0.0,0.0,12.8,0.0,0.0,85.7,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0
31.949,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,1,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
31.949,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.066,0.000,0.846,0.066,0.199,0.000,0.733,0.046,0.000,0.000,0.978,0.000,0.000,0.000,0.978,0.000,0.000,0.677,0.299,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.975,0.000,0.000,0.000
32.950,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,15.0,0.0,0.0,0.0,108.6,12.2,0.0,0.0,18.9,0.0,0.0,0.0,17.8,0.0,0.0,14.5,40.6,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
32.950,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
32.950,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,0.947,0.052,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.254,0.512,0.233,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
33.951,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,84.1,0.0,0.0,55.7,76.3,7.2,0.0,0.0,10.0,0.0,0.0,0.0,23.9,0.0,44.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
33.951,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
33.951,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.315,0.618,0.066,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.213,0.000,0.787,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
34.952,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,17.3,0.0,0.0,57.9,51.8,4.5,0.0,0.0,16.1,0.0,0.0,0.0,12.2,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0
34.952,4.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
34.952,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.550,0.415,0.033,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
35.953,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,115.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,15.6,0.0,38.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0
35.953,5.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
35.953,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.385,0.000,0.448,0.166,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
36.954,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,22.8,0.0,0.0,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,35.6,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0
36.954,6.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
36.954,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
