"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.946,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,21.1,0.0,0.0,0.0,32.8,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,43.4,13.3
31.946,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
31.946,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.979,0.000,0.000,0.000,0.979,0.000,0.978,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.000,0.000,0.975,0.000,0.166,0.575,0.233
32.947,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,8.9,0.0,0.0,0.0,20.0,0.0,42.3,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,28.4,0.0,0.0,5.0,33.9,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0
32.947,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
32.947,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.077,0.622,0.000,0.300,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000
33.948,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,3.9,0.0,0.0,0.0,53.4,0.0,35.6,0.0,0.0,0.0,34.5,36.7,0.0,3.9,40.0,19.5,0.0,11.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0
33.948,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
33.948,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.313,0.653,0.000,0.033,0.512,0.354,0.000,0.133,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000
34.949,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,4.4,0.0,0.0,0.0,58.4,0.0,0.0,0.0,8.3,0.0,0.0,0.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,6.1
