"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"1","1","1",0,0,0,0,0,3170,0,0,0,0,3170,0,0,0,0,0,3171,3172,6343,0,6340,0,99.9527037679332,50.0078827053445,49.9921172946555
"2","1","2",0,0,0,0,0,2383,0,0,0,0,2382,0,0,0,0,0,2384,2384,4768,0,4765,0,99.9370805369127,50,50
"3","1","3",0,0,0,0,0,425,0,0,0,0,425,0,0,0,0,0,427,426,853,0,850,0,99.6483001172333,49.9413833528722,50.0586166471278
"4","1","4",0,0,0,0,0,98,0,0,0,0,99,0,0,0,0,0,100,100,200,0,197,0,98.5,50,50
"5","1","5",0,0,0,0,0,52,0,0,0,0,53,0,0,0,0,0,54,54,108,0,105,0,97.2222222222222,50,50
"6","1","6",0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,18,19,37,0,34,0,91.8918918918919,51.3513513513514,48.6486486486486
"7","10","1",3,3,3,5,5,27,14,2,3,6,28,11,4,12,2,2,64,69,133,5,55,3.7593984962406,41.3533834586466,51.8796992481203,48.1203007518797
"8","10","2",2,2,7,1,5,16,6,3,2,7,14,8,4,5,3,8,44,52,96,10,30,10.4166666666667,31.25,54.1666666666667,45.8333333333333
"9","10","3",2,1,5,1,3,22,5,0,1,6,20,4,4,2,1,2,41,41,82,4,42,4.8780487804878,51.219512195122,50,50
"10","10","4",0,0,2,0,1,33,3,0,0,2,31,3,2,1,0,0,41,40,81,0,64,0,79.0123456790123,49.3827160493827,50.6172839506173
"11","10","5",0,0,3,1,2,45,3,0,0,4,45,2,2,2,0,0,56,56,112,0,90,0,80.3571428571429,50,50
"12","10","6",0,1,7,0,5,43,3,0,1,6,40,3,2,1,0,0,60,55,115,0,83,0,72.1739130434783,47.8260869565217,52.1739130434783
"13","10001","1",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,3,6,0,3,0,50,50,50
"14","10001","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"15","10001","3",0,0,0,0,0,24,0,0,0,0,23,0,0,0,0,0,25,25,50,0,47,0,94,50,50
"16","10001","4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,1,0,25,50,50
"17","10001","5",0,0,0,0,0,48,0,0,0,0,49,0,0,0,0,0,50,50,100,0,97,0,97,50,50
"18","10001","6",0,0,0,0,0,190,0,0,0,0,190,0,0,0,0,0,191,192,383,0,380,0,99.2167101827676,50.1305483028721,49.8694516971279
"19","11","1",7,7,11,9,14,32,11,3,8,13,35,5,7,7,3,3,97,81,178,10,67,5.61797752808989,37.6404494382022,45.5056179775281,54.4943820224719
"20","11","2",0,0,6,5,7,43,15,3,0,11,44,13,3,15,3,2,80,93,173,2,87,1.15606936416185,50.2890173410405,53.757225433526,46.242774566474
