"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.865,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,3.9,0.0,3.9,0.0,0.0,0.0,25.6,38.4,0.0,18.3,20.6,41.1,0.0,9.5,22.2,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,36.1,0.0,16.1,0.0,0.0,0.0
31.865,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31.865,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.980,0.000,0.979,0.000,0.000,0.000,0.466,0.312,0.000,0.199,0.445,0.366,0.000,0.166,0.977,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.975,0.000,0.000,0.000
32.866,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,3.9,0.0,13.3,0.0,0.0,0.0,0.0,48.9,0.0,0.0,28.4,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,17.8,0.0,0.0,0.0
32.866,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
32.866,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
33.867,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,46.7,0.0,0.0,57.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,60.0,17.8,16.1,0.0,0.0,56.7,0.0,27.2,0.0,0.0,0.0
33.867,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,1,0,0,0
33.867,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,0.166,0.233,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
34.868,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,16.1,0.0,8.3,0.0,0.0,0.0,0.0,27.2,0.0,0.0,40.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.0,18.9,0.0,57.3,0.0,0.0,0.0
