"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.994,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.3,0.0,0.0,33.4,0.0,36.2,11.1,0.0,0.0,12.8,0.0,67.9,0.0,0.0,0.0,0.0,13.4,0.0,0.0,31.2,0.0,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,26.7,0.0
31.994,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31.995,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.979,0.000,0.000,0.245,0.000,0.667,0.066,0.000,0.000,0.978,0.000,0.977,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.976,0.000,0.000,0.000,0.975,0.000,0.000,0.000,0.000,0.000,0.975,0.000
32.995,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,12.2,0.0,52.9,61.2,0.0,18.9,0.0,44.0,0.0,0.0,17.8,0.0,0.0,0.0,36.7,0.0,0.0,0.0,15.0,0.0,68.5,0.0
32.995,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
32.996,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.521,0.345,0.000,0.133,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.109,0.000,0.890,0.000
33.996,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.8,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,28.4,0.0,8.9,16.7,3.9,41.2,0.0,0.0,42.3,19.5,26.2,0.0,0.0,0.0,40.1,0.0,0.0,0.0,72.9,0.0,0.0,0.0
33.996,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,2,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
33.997,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.046,0.220,0.133,0.600,0.000,0.020,0.679,0.300,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
34.997,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,3.9,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,21.2,0.0,76.3,0.0,0.0,0.0,0.0,0.0,25.6,0.0,14.5,0.0,22.3,8.9,35.6,0.0,0.0,0.0,73.5,0.0,0.0,0.0
34.997,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
34.997,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.220,0.000,0.546,0.233,1.000,0.000,0.000,0.000,0.988,0.000,0.000,0.011
35.998,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,47.9,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,19.5,0.0,31.2,0.0,72.9,0.0,22.3,0.0,26.2,12.2,0.0,0.0,22.8,0.0,44.5,0.0,0.0,0.0,0.0,0.0,86.9,6.1
35.998,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
35.999,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.084,0.000,0.915,0.000,0.347,0.000,0.552,0.100,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.979,0.020
36.999,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,21.2,0.0,0.0,46.8,0.0,56.8,7.2,0.0,0.0,12.8,0.0,44.0,0.0,18.9,10.0,39.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,13.9,42.3,0.0,10.6,0.0,0.0,56.8,0.0
36.999,6.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
36.999,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.249,0.000,0.683,0.067,0.000,0.000,1.000,0.000,0.716,0.000,0.217,0.066,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.086,0.781,0.000,0.132,0.000,0.000,1.000,0.000
38.000,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,7.8,0.0,0.0,41.8,0.0,51.2,10.0,0.0,0.0,14.5,0.0,68.5,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,32.3,0.0,0.0,27.3,0.0,0.0,61.8,0.0,56.2,0.0
38.000,7.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
38.000,7.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.452,0.000,0.381,0.166,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.580,0.000,0.419,0.000
39.001,8.000,"TOTAL_DISTANCE_IN_ZONE",0.0,38.4,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,15.6,0.0,40.6,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,51.8,0.0,0.0,60.1,0.0,0.0,0.0
39.001,8.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39.002,8.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
40.002,9.000,"TOTAL_DISTANCE_IN_ZONE",0.0,12.8,30.1,12.2,47.9,0.0,0.0,0.0,0.0,0.0,7.8,0.0,62.9,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,54.0,0.0,0.0,47.3,0.0,0.0,0.0
40.002,9.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
40.003,9.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.245,0.554,0.200,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.982,0.000,0.018,1.000,0.000,0.000,0.000
41.003,10.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,28.4,0.0,35.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,57.9,0.0,0.0,0.0,60.7,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,40.1,13.9,104.7,150.3,0.0,18.9
41.004,10.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
41.004,10.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.785,0.215,0.248,0.718,0.000,0.033
