"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.958,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,44.5,0.0,0.0,0.0,13.4,48.4,0.0,0.0,0.0,59.6,0.0,37.3,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,17.3,0.0,0.0,0.0,23.9,0.0,0.0,0.0,37.3,9.5,4.5
31.958,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
31.959,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.979,0.000,0.000,0.000,0.212,0.733,0.033,0.000,0.000,0.978,0.000,0.977,0.000,0.000,0.000,0.000,0.966,0.000,0.010,0.000,0.976,0.000,0.000,0.000,0.975,0.000,0.000,0.000,0.442,0.399,0.133
32.959,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,0.0,0.0,59.6,0.0,0.0,0.0,0.0,49.6,0.0,42.9,0.0,0.0,10.6,0.0,0.0,44.0,10.0,0.0,45.1,0.0,0.0,0.0,44.5,0.0,0.0,0.0,21.7,0.0,0.0
32.959,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
32.960,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.866,0.000,0.000,0.133,0.000,0.000,0.978,0.021,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
33.960,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,17.8,0.0,0.0,0.0,33.4,5.0,6.1,0.0,0.0,25.6,0.0,7.8,0.0,0.0,0.0,0.0,0.0,69.6,0.0,0.0,37.3,0.0,0.0,36.7,11.1,0.0,0.0,0.0,28.4,0.0,0.0
33.960,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
33.960,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.852,0.114,0.033,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.611,0.355,0.000,0.033,0.000,1.000,0.000,0.000
34.961,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,16.7,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0.0,30.1,0.0,8.4,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,71.8,0.0,0.0,29.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0
34.961,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
34.961,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
35.962,5.000,"TOTAL_DISTANCE_IN_ZONE",16.7,18.4,0.0,5.0,0.0,47.3,39.0,0.0,0.0,0.0,42.3,0.0,12.2,0.0,0.0,0.0,32.9,0.0,8.4,11.1,0.0,52.9,0.0,0.0,31.2,0.0,9.5,16.7,0.0,22.8,0.0,0.0
35.962,5.000,"TOTAL_ENTRIES_IN_ZONE",1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
35.962,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.350,0.483,0.000,0.166,0.000,0.449,0.550,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.848,0.000,0.018,0.133,0.000,1.000,0.000,0.000,0.420,0.000,0.180,0.399,0.000,1.000,0.000,0.000
36.963,6.000,"TOTAL_DISTANCE_IN_ZONE",30.6,0.0,0.0,0.0,0.0,52.9,0.0,0.0,0.0,42.9,4.5,11.7,46.2,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,29.0,0.0,0.0
36.963,6.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
36.964,6.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.982,0.000,0.017,0.000,0.750,0.083,0.166,0.950,0.000,0.000,0.049,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
37.964,7.000,"TOTAL_DISTANCE_IN_ZONE",29.5,0.0,0.0,0.0,0.0,0.0,70.7,5.6,0.0,17.3,0.0,0.0,37.3,0.0,0.0,21.2,4.5,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,27.3,0.0,0.0,30.1,0.0,0.0
37.964,7.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
37.965,7.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,0.952,0.048,0.000,1.000,0.000,0.000,0.884,0.000,0.000,0.115,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
38.965,8.000,"TOTAL_DISTANCE_IN_ZONE",21.7,0.0,0.0,0.0,0.0,12.2,61.8,0.0,0.0,22.8,0.0,0.0,8.4,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0
38.965,8.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38.966,8.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.120,0.880,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
39.966,9.000,"TOTAL_DISTANCE_IN_ZONE",28.4,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,43.4,0.0,0.0,40.1,3.9,0.0,9.5,9.5,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,20.6,8.4,9.5,0.0,30.1,0.0,0.0
39.966,9.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
39.967,9.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.746,0.153,0.000,0.100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.818,0.115,0.066,0.000,1.000,0.000,0.000
40.967,10.000,"TOTAL_DISTANCE_IN_ZONE",17.8,9.5,0.0,10.0,0.0,28.4,0.0,0.0,0.0,10.6,42.9,8.9,0.0,45.7,0.0,0.0,31.7,0.0,0.0,0.0,0.0,13.4,0.0,0.0,13.9,27.3,0.0,4.5,47.3,17.8,0.0,3.9
40.967,10.000,"TOTAL_ENTRIES_IN_ZONE",1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
40.967,10.000,"TOTAL_TIME_SPENT_IN_ZONE",0.577,0.222,0.000,0.199,0.000,1.000,0.000,0.000,0.000,0.112,0.687,0.200,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.351,0.448,0.000,0.199,0.784,0.148,0.000,0.066
41.968,11.000,"TOTAL_DISTANCE_IN_ZONE",0.0,38.4,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,7.8,0.0,0.0,63.5,0.0,0.0,0.0,0.0,26.2,0.0,0.0,30.1,0.0,0.0,0.0,45.1,0.0,0.0,0.0
41.968,11.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
41.968,11.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
42.969,12.000,"TOTAL_DISTANCE_IN_ZONE",0.0,11.7,0.0,0.0,0.0,36.7,34.5,10.6,0.0,0.0,30.6,0.0,53.5,49.6,0.0,0.0,36.2,0.0,0.0,0.0,0.0,77.4,0.0,13.9,18.4,0.0,0.0,0.0,27.3,35.6,0.0,0.0
42.969,12.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
42.969,12.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.475,0.290,0.233,0.000,0.000,1.000,0.000,0.589,0.410,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.844,0.022,0.133,1.000,0.000,0.000,0.000,0.446,0.553,0.000,0.000
43.970,13.000,"TOTAL_DISTANCE_IN_ZONE",7.8,37.9,0.0,13.4,0.0,0.0,37.9,0.0,0.0,0.0,46.8,0.0,27.3,0.0,0.0,0.0,57.4,0.0,0.0,0.0,0.0,0.0,77.4,0.0,23.9,0.0,0.0,16.7,0.0,16.7,0.0,0.0
43.970,13.000,"TOTAL_ENTRIES_IN_ZONE",1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
43.970,13.000,"TOTAL_TIME_SPENT_IN_ZONE",0.092,0.740,0.000,0.166,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.444,0.022,0.000,0.533,0.000,1.000,0.000,0.000
44.971,14.000,"TOTAL_DISTANCE_IN_ZONE",38.4,0.0,0.0,0.0,0.0,0.0,56.8,0.0,42.3,0.0,11.1,14.5,20.6,0.0,0.0,0.0,52.3,0.0,42.9,0.0,0.0,0.0,62.4,0.0,0.0,34.0,0.0,0.0,0.0,20.0,0.0,0.0
44.971,14.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
