"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.959,1.000,"TOTAL_DISTANCE_IN_ZONE",20.6,0.0,0.0,0.0,0.0,19.5,0.0,16.1,12.2,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,17.2,0.0,0.0,100.6,41.1,0.0,0.0,0.0,0.0,0.0
31.959,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0
31.959,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.000,0.433,0.000,0.546,0.978,0.000,0.000,0.000,0.000,0.978,0.000,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.976,0.000,0.000,0.942,0.033,0.000,0.975,0.000,0.000,0.000
32.960,2.000,"TOTAL_DISTANCE_IN_ZONE",30.0,0.0,0.0,0.0,0.0,45.6,0.0,7.8,16.7,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,16.7,0.0,0.0,17.8,0.0,0.0,3.9,0.0,0.0,0.0
32.960,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
32.960,2.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.914,0.000,0.086,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
33.961,3.000,"TOTAL_DISTANCE_IN_ZONE",37.8,0.0,0.0,0.0,0.0,31.7,0.0,0.0,7.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,19.5,0.0,0.0,3.9,0.0,0.0,0.0
33.961,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
33.961,3.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
34.962,4.000,"TOTAL_DISTANCE_IN_ZONE",26.7,0.0,0.0,0.0,0.0,15.0,21.1,8.9,7.8,0.0,0.0,0.0,0.0,30.6,0.0,0.0,42.3,0.0,4.4,11.1,0.0,23.9,0.0,14.5,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
34.962,4.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0
34.963,4.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.383,0.449,0.166,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.814,0.000,0.085,0.100,0.000,0.680,0.019,0.299,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
35.963,5.000,"TOTAL_DISTANCE_IN_ZONE",12.2,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,3.9,0.0,0.0,7.8,0.0,0.0,0.0
35.963,5.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
35.964,5.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
36.964,6.000,"TOTAL_DISTANCE_IN_ZONE",18.9,0.0,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,3.9,0.0,30.6,0.0,0.0,4.4,0.0,0.0,0.0,0.0,10.6,20.0,13.3,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0
36.964,6.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
36.965,6.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.215,0.000,0.000,0.784,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.117,0.482,0.400,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
37.965,7.000,"TOTAL_DISTANCE_IN_ZONE",12.2,0.0,0.0,0.0,24.5,0.0,15.6,15.6,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,4.4,0.0,0.0,5.0,0.0,0.0,0.0
37.965,7.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
37.965,7.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.453,0.000,0.213,0.333,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
38.966,8.000,"TOTAL_DISTANCE_IN_ZONE",35.6,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,4.4,0.0,0.0,14.5,0.0,0.0,0.0
38.966,8.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
38.966,8.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
39.967,9.000,"TOTAL_DISTANCE_IN_ZONE",32.2,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,34.5,0.0,0.0,15.0,0.0,0.0,0.0
39.967,9.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39.968,9.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
40.968,10.000,"TOTAL_DISTANCE_IN_ZONE",16.1,0.0,0.0,0.0,10.0,0.0,37.8,12.8,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,14.5,11.7,0.0,23.9,0.0,0.0,14.5,0.0,0.0,0.0
