"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.914,1.000,"TOTAL_DISTANCE_IN_ZONE",27.8,0.0,0.0,0.0,36.7,0.0,10.0,21.1,18.9,37.2,0.0,17.8,0.0,8.3,0.0,0.0,0.0,12.8,0.0,0.0,17.2,52.8,0.0,3.9,0.0,26.1,0.0,0.0,0.0,0.0,24.5,0.0
31.914,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
31.914,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.546,0.000,0.166,0.266,0.312,0.466,0.000,0.199,0.000,0.978,0.000,0.000,0.000,0.977,0.000,0.000,0.266,0.644,0.000,0.066,0.000,0.976,0.000,0.000,0.000,0.000,0.975,0.000
32.915,2.000,"TOTAL_DISTANCE_IN_ZONE",37.2,0.0,0.0,0.0,34.5,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,13.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,22.2,4.4,0.0,0.0,0.0,28.9,0.0
32.915,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
32.915,2.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.755,0.144,0.099,0.000,0.000,1.000,0.000
33.916,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,46.7,17.2,27.2,0.0,0.0,0.0,51.1,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,7.8,0.0,0.0,0.0,43.9,12.8,15.0,0.0,0.0,41.7,0.0,0.0,28.4,18.3,7.8
33.916,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
33.916,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.017,0.000,0.682,0.299,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.620,0.146,0.233,0.000,0.000,1.000,0.000,0.000,0.511,0.355,0.133
34.917,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,38.4,0.0,13.9,0.0,30.0,3.9,20.6,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,33.9,0.0,0.0,0.0,23.9,0.0,0.0,22.8,0.0,0.0
34.917,4.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34.917,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.183,0.000,0.649,0.166,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
35.918,5.000,"TOTAL_DISTANCE_IN_ZONE",48.4,0.0,9.5,12.2,0.0,0.0,35.0,0.0,41.1,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,51.7,0.0,0.0,21.1,0.0,0.0
35.918,5.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35.918,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.748,0.000,0.082,0.169,0.000,0.000,1.000,0.000,0.916,0.000,0.000,0.083,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
36.919,6.000,"TOTAL_DISTANCE_IN_ZONE",38.9,0.0,15.0,15.0,0.0,0.0,36.7,0.0,0.0,0.0,31.1,8.9,0.0,11.7,0.0,0.0,0.0,8.9,0.0,0.0,14.5,0.0,30.0,25.0,0.0,0.0,26.1,0.0,0.0,22.2,0.0,0.0
36.919,6.000,"TOTAL_ENTRIES_IN_ZONE",1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,2,2,0,0,1,0,0,1,0,0
36.919,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.681,0.000,0.118,0.200,0.000,0.000,1.000,0.000,0.000,0.000,0.747,0.252,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.200,0.000,0.400,0.399,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000
