"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.943,1.000,"TOTAL_DISTANCE_IN_ZONE",34.5,13.9,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,20.6,4.4,0.0,42.8,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,9.5,0.0,0.0,0.0,23.9,0.0
31.943,1.000,"TOTAL_ENTRIES_IN_ZONE",1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0
31.943,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.633,0.346,0.000,0.000,0.000,0.000,0.979,0.000,0.000,0.000,0.866,0.112,0.000,0.977,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.943,0.033,0.000,0.000,0.975,0.000,0.000,0.000,0.975,0.000
32.944,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,47.8,0.0,0.0,0.0,0.0,33.9,0.0,0.0,25.6,0.0,10.0,0.0,8.9,0.0,0.0,0.0,35.0,29.5,4.4,0.0,0.0,46.1,0.0,0.0,20.6,32.2,0.0,0.0,22.2,21.7,18.3
32.944,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
32.944,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.746,0.000,0.253,0.000,1.000,0.000,0.000,0.000,0.487,0.445,0.066,0.000,0.000,1.000,0.000,0.000,0.310,0.689,0.000,0.000,0.310,0.356,0.333
33.944,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,22.2,0.0,0.0,0.0,0.0,28.4,0.0,0.0,12.8,0.0,0.0,0.0,52.3,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,32.2,0.0,15.6,51.1,0.0,15.0,0.0,18.3,0.0,0.0
33.945,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
33.945,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.245,0.488,0.000,0.266,0.000,1.000,0.000,0.000
34.946,4.000,"TOTAL_DISTANCE_IN_ZONE",10.6,49.5,0.0,4.4,0.0,0.0,28.9,0.0,0.0,13.3,0.0,0.0,0.0,4.4,0.0,0.0,0.0,25.6,37.8,5.0,0.0,0.0,32.8,0.0,119.5,0.0,0.0,0.0,0.0,48.9,0.0,7.8
34.946,4.000,"TOTAL_ENTRIES_IN_ZONE",1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1
