"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.919,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,18.3,9.5,0.0,8.3,0.0,27.8,8.9,3.9,0.0,0.0,0.0,0.0,12.8,41.1,7.8,31.1,0.0,0.0,0.0,0.0,8.9,0.0,0.0,32.2,0.0,0.0,0.0,142.3,0.0,0.0,0.0
31.919,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
31.919,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.613,0.366,0.000,0.166,0.000,0.645,0.166,0.978,0.000,0.000,0.000,0.000,0.144,0.766,0.066,0.977,0.000,0.000,0.000,0.000,0.976,0.000,0.000,0.975,0.000,0.000,0.000,0.975,0.000,0.000,0.000
32.920,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,32.2,0.0,0.0,0.0,0.0,33.9,0.0,31.1,0.0,0.0,0.0,0.0,62.3,0.0,0.0,27.8,0.0,0.0,0.0,0.0,30.6,0.0,0.0,194.0,0.0,64.5,0.0,0.0,0.0,0.0,0.0
32.920,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,3,0,1,0,0,0
32.920,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.889,0.000,0.111,0.000,1.000,0.000,0.000,0.000
33.922,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,16.1,0.0,0.0,0.0,0.0,24.5,0.0,8.3,0.0,4.4,23.9,0.0,51.7,0.0,0.0,8.3,0.0,0.0,0.0,0.0,34.5,0.0,0.0,41.1,0.0,31.7,0.0,46.1,0.0,0.0,0.0
33.922,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
33.922,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.200,0.000,0.302,0.497,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.979,0.000,0.021,0.000,1.000,0.000,0.000,0.000
34.923,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,26.1,0.0,0.0,15.6,0.0,13.3,5.6,30.6,0.0,0.0,0.0,36.1,25.6,0.0,17.2,13.3,0.0,0.0,0.0,0.0,54.5,0.0,0.0,21.7,0.0,0.0,0.0,140.1,0.0,0.0,0.0
34.923,4.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
34.923,4.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.250,0.000,0.549,0.200,1.000,0.000,0.000,0.000,0.549,0.285,0.000,0.166,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
35.925,5.000,"TOTAL_DISTANCE_IN_ZONE",0.0,30.0,0.0,0.0,35.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,31.1,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,36.7,0.0,0.0,66.2,0.0,0.0,13.9,46.7,0.0,0.0,0.0
35.925,5.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
35.925,5.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.751,0.015,0.000,0.233,1.000,0.000,0.000,0.000
36.926,6.000,"TOTAL_DISTANCE_IN_ZONE",0.0,38.9,0.0,0.0,4.4,3.9,7.8,18.9,3.9,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,49.5,0.0,0.0,92.3,0.0,0.0,0.0
36.926,6.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
36.926,6.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.113,0.233,0.286,0.366,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000
37.927,7.000,"TOTAL_DISTANCE_IN_ZONE",0.0,13.9,0.0,0.0,0.0,0.0,46.1,0.0,8.9,0.0,0.0,0.0,28.4,0.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,41.1,0.0,0.0,185.7,0.0,0.0,0.0
37.928,7.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
