"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.958,1.000,"TOTAL_DISTANCE_IN_ZONE",21.1,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,17.8,0.0,0.0,3.9,23.9,13.9,0.0,0.0,44.5,16.7,16.7,0.0,0.0,0.0,10.0,0.0,31.7,22.2,28.9,0.0,0.0,0.0
31.958,1.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
31.958,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.980,0.000,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.000,0.979,0.000,0.000,0.133,0.545,0.299,0.000,0.000,0.699,0.278,0.977,0.000,0.000,0.000,0.133,0.000,0.644,0.199,0.976,0.000,0.000,0.000
32.959,2.000,"TOTAL_DISTANCE_IN_ZONE",7.8,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,28.9,0.0,42.3,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,21.1,0.0,17.2,0.0,0.0,0.0
32.959,2.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
32.959,2.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.979,0.000,0.000,0.020,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000
33.960,3.000,"TOTAL_DISTANCE_IN_ZONE",25.6,0.0,0.0,0.0,0.0,10.6,34.5,13.9,0.0,0.0,31.7,0.0,0.0,0.0,26.1,0.0,5.6,0.0,0.0,0.0,5.0,18.9,0.0,12.8,0.0,0.0,35.6,0.0,49.5,0.0,0.0,9.5
33.960,3.000,"TOTAL_ENTRIES_IN_ZONE",1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1
33.961,3.000,"TOTAL_TIME_SPENT_IN_ZONE",1.000,0.000,0.000,0.000,0.000,0.250,0.482,0.266,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.119,0.446,0.000,0.433,0.000,0.000,1.000,0.000,0.766,0.000,0.000,0.233
34.961,4.000,"TOTAL_DISTANCE_IN_ZONE",22.8,0.0,0.0,0.0,0.0,75.6,90.1,0.0,0.0,0.0,22.8,0.0,0.0,7.8,22.2,13.9,36.1,46.7,0.0,3.9,0.0,32.2,0.0,0.0,0.0,0.0,21.1,0.0,36.1,0.0,0.0,0.0
