"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.933,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,11.7,0.0,0.0,4.5,31.7,13.9,0.0,21.2,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0
31.933,1.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31.933,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,0.979,0.000,0.000,0.166,0.479,0.333,0.000,0.978,0.000,0.000,0.000,0.977,0.000,0.000,0.977,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.976,0.000,0.000,0.000,0.000,0.000,0.975,0.000
32.934,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,30.1,0.0,0.0,0.0,16.7,0.0,0.0,39.0,0.0,4.5,0.0,17.8,0.0,0.0,16.1,0.0,0.0,0.0,26.7,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,42.9,0.0
32.934,2.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32.934,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.853,0.000,0.146,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
33.935,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,36.7,0.0,0.0,0.0,13.9,0.0,44.0,0.0,0.0,11.1,0.0,49.6,0.0,0.0,16.7,0.0,0.0,0.0,8.4,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,27.8,0.0
33.935,3.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
33.935,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.880,0.000,0.000,0.119,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
34.936,4.000,"TOTAL_DISTANCE_IN_ZONE",0.0,0.0,10.0,0.0,0.0,0.0,12.2,0.0,16.7,0.0,0.0,0.0,0.0,14.5,0.0,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,37.9,11.1,4.5
34.936,4.000,"TOTAL_ENTRIES_IN_ZONE",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
